date,bucket,underlying,symbols,cum_pnl_usd
2026-03-02,bucket_3,NVYY,NVYY,-45.8750062926912
2026-03-02,bucket_3,SDS,SDS,11.271693807629308
2026-03-02,bucket_3,SOXS,SOXS,-13.022058775026204
2026-03-02,bucket_3,SQQQ,SQQQ,0.3580347753942154
2026-03-02,bucket_3,TQQY,TQQY,46.3897135686396
2026-03-02,bucket_3,TSLQ,TSLQ,-14.673758768143736
2026-03-02,bucket_3,TSYY,TSYY,0.6455317458467018
2026-03-02,bucket_3,ZSL,ZSL,-36.356278656392966
2026-03-02,bucket_4,CLSK,CLSZ,48.76088773738038
2026-03-02,bucket_4,DIA,"DXD, SDOW",-1.1002403951517636
2026-03-02,bucket_4,QQQ,QID,1.4472067445564358
2026-03-02,bucket_4,XLK,"TTXD, WEBS",39.14862710827438
2026-03-03,bucket_1,AAPL,"AAPB, AAPL, AAPU, AAPX",116.62237803679068
2026-03-03,bucket_1,ALAB,"ALAB, LABX",46.79586489358758
2026-03-03,bucket_1,AMD,"AMD, AMDG, AMDL, AMUU",1163.2793508479126
2026-03-03,bucket_1,AMZN,"AMZN, AMZU, AMZZ",-1966.8800490121112
2026-03-03,bucket_1,APP,"APP, APPX",118.67391700314488
2026-03-03,bucket_1,ASHR,"ASHR, CHAU",-1.984252751488663
2026-03-03,bucket_1,ASML,"ASMG, ASML, ASMU",-343.2425350717784
2026-03-03,bucket_1,ASTS,"ASTS, ASTX",29.193847750000003
2026-03-03,bucket_1,AVGO,"AVGG, AVGO, AVL",124.68349442350592
2026-03-03,bucket_1,BA,"BA, BOEG, BOEU",-5.849442560781881
2026-03-03,bucket_1,BABA,"BABA, BABU, BABX",-286.32859753813545
2026-03-03,bucket_1,BKNG,BKNU,-43.44836925
2026-03-03,bucket_1,BLSH,"BLSH, BLSX",106.93860090471958
2026-03-03,bucket_1,CEG,"CEG, CEGX",56.26630947486558
2026-03-03,bucket_1,CELH,"CELH, CELT",-35.00239375627763
2026-03-03,bucket_1,CLS,"CLS, CSEX",35.34016388414966
2026-03-03,bucket_1,CLSK,CLSK,-690.2981448187086
2026-03-03,bucket_1,CMG,"CMG, CMGG",107.34606060472106
2026-03-03,bucket_1,CNC,"CNC, CNCG",62.78769074999991
2026-03-03,bucket_1,COIN,"COIA, COIG, COIN",-440.3946768367766
2026-03-03,bucket_1,COPX,"COPX, COPZ",-6.844230429002977
2026-03-03,bucket_1,CORZ,"CORZ, COZX",44.07146374147533
2026-03-03,bucket_1,COST,"COST, COTG",23.446223988601915
2026-03-03,bucket_1,CRM,"CRM, CRMG",33.36296248012695
2026-03-03,bucket_1,CRWD,"CRWD, CRWL",59.553693749999866
2026-03-03,bucket_1,CRWV,"CRWG, CRWV, CWVX",669.4423140695137
2026-03-03,bucket_1,CSCO,"CSCL, CSCO",56.39876781961005
2026-03-03,bucket_1,DASH,"DASH, DASX",42.11263332629717
2026-03-03,bucket_1,DIA,DIA,25.62946094378252
2026-03-03,bucket_1,DKNG,"DKNG, DKUP",-388.77793498145024
2026-03-03,bucket_1,ENPH,"ENPH, ENPX",421.89916215
2026-03-03,bucket_1,ETHA,"ETHA, ETHT, ETHU, ETU",-406.2383381898253
2026-03-03,bucket_1,EWJ,EWJ,227.3933372951939
2026-03-03,bucket_1,F,"F, FRDU",-10.893688619380782
2026-03-03,bucket_1,FXI,"FXI, YINN",2.5671686924987824
2026-03-03,bucket_1,GDX,"GDX, GDXU, NUGT",-73.93910801339712
2026-03-03,bucket_1,GEV,"GEV, GEVX",14.804238578263607
2026-03-03,bucket_1,GLXY,"GLXU, GLXY",1.1607847500000048
2026-03-03,bucket_1,GOOGL,"GGLL, GOOGL, GOOX",-140.41372118967638
2026-03-03,bucket_1,IBIT,"BITU, BITX, BTCL, IBIT",2151.0283364053794
2026-03-03,bucket_1,INTC,"INTC, INTW",146.55213223331353
2026-03-03,bucket_1,IREN,"IREG, IREN",105.30199828591208
2026-03-03,bucket_1,ISRG,"ISRG, ISUL",79.18365675000001
2026-03-03,bucket_1,KLAC,"KLAC, KLAG",21.64049022410157
2026-03-03,bucket_1,KWEB,"CWEB, KWEB",-2.589778377339371
2026-03-03,bucket_1,LLY,"ELIL, LLY",85.81969664999997
2026-03-03,bucket_1,LMT,"LMT, LMTL",-11.765477500000088
2026-03-03,bucket_1,MDB,"MDB, MDBX",97.961501161461
2026-03-03,bucket_1,META,"FBL, META, METU",139.75236216956898
2026-03-03,bucket_1,MRNA,"MRNA, MRNX",42.40629441464819
2026-03-03,bucket_1,MRVL,"MRVL, MRVU",-1.844632768080615
2026-03-03,bucket_1,MSFT,"MSFL, MSFT, MSFU, MSFX",1020.6506653388788
2026-03-03,bucket_1,MSTR,"MSTR, MSTU",76.46618333137513
2026-03-03,bucket_1,MU,"MU, MUU",157.19416953396717
2026-03-03,bucket_1,NBIS,"NBIS, NEBX",121.17093754758751
2026-03-03,bucket_1,NFLX,"NFLU, NFLX, NFXL",-3148.4267187742785
2026-03-03,bucket_1,NU,"NU, NUG",3.124911923297418
2026-03-03,bucket_1,NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",142.9331581334543
2026-03-03,bucket_1,OPEN,"OPEG, OPEN",-107.67190081598994
2026-03-03,bucket_1,PANW,"PALU, PANG, PANW",73.26360115977877
2026-03-03,bucket_1,PLTR,"PLTA, PLTR, PLTU, PTIR",-203.85882481337265
2026-03-03,bucket_1,PLUG,"PLUG, PLUL",-118.96230054143288
2026-03-03,bucket_1,QCOM,"QCMU, QCOM",8.643662703523546
2026-03-03,bucket_1,QQQ,QQQ,-678.4750673452317
2026-03-03,bucket_1,RBLX,"RBLU, RBLX",-699.9055537644298
2026-03-03,bucket_1,RKT,"RKT, RKTL",64.63042612562731
2026-03-03,bucket_1,SLV,SLV,373.1575074041256
2026-03-03,bucket_1,SNAP,"SNAG, SNAP",-5.212207230000001
2026-03-03,bucket_1,SNOW,"SNOU, SNOW",-568.0082983361574
2026-03-03,bucket_1,SOEZ,"SOEZ, SOLT",-20.98149419451284
2026-03-03,bucket_1,SOFI,"SOFA, SOFI",-22.028505308049773
2026-03-03,bucket_1,SOXX,"SOXL, SOXX",34.80457054695228
2026-03-03,bucket_1,SPY,SPY,-156.00389933358431
2026-03-03,bucket_1,TEM,"TEM, TEMT",-140.46609877815467
2026-03-03,bucket_1,TER,"TER, TERG",-113.47870950162542
2026-03-03,bucket_1,TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",-450.5519263731587
2026-03-03,bucket_1,TSM,"TSM, TSMG, TSMU",503.79708299016704
2026-03-03,bucket_1,UBER,"UBER, UBRL",-5.633189675232842
2026-03-03,bucket_1,UEC,"UEC, UECG",-27.47495382105187
2026-03-03,bucket_1,UNH,"UNH, UNHG",25.6396871082992
2026-03-03,bucket_1,UPST,"UPST, UPSX",-34.68802625000001
2026-03-03,bucket_1,URA,"URA, URAA",-47.4250441580885
2026-03-03,bucket_1,VRT,"VRT, VRTL",122.96011888947532
2026-03-03,bucket_1,XBI,XBI,32.51702896220774
2026-03-03,bucket_1,XLE,"ERX, XLE",-0.5836604635832714
2026-03-03,bucket_1,XLF,XLF,32.61325998039553
2026-03-03,bucket_1,XLK,XLK,-30.46186000479005
2026-03-03,bucket_1,XOM,"XOM, XOMX",495.9357453346012
2026-03-03,bucket_1,XOP,"GUSH, XOP",-6.554079806386426
2026-03-03,bucket_1,XRPZ,"GXRP, UXRP, XXRP",186.1527258288961
2026-03-03,bucket_2,AAPL,APLY,-103.76495595
2026-03-03,bucket_2,ABNB,"ABNB, ABNY",118.1608875
2026-03-03,bucket_2,AI,"AI, AIYY",-79.61064127999987
2026-03-03,bucket_2,AMD,"AMD, AMDY",-1266.1580295860772
2026-03-03,bucket_2,AMZN,"AMZW, AMZY",1411.58432284
2026-03-03,bucket_2,ARM,"ARM, ARMW",20.51792002000002
2026-03-03,bucket_2,BABA,BABO,143.84432341000002
2026-03-03,bucket_2,COIN,"COIN, COIW, CONY",600.7710181567763
2026-03-03,bucket_2,CVNA,"CVNA, CVNY",-141.33139911
2026-03-03,bucket_2,DKNG,DRAY,196.49474975
2026-03-03,bucket_2,GOOGL,GOOY,138.45614422000003
2026-03-03,bucket_2,HOOD,"HOOD, HOOW, HOOY",213.682260680107
2026-03-03,bucket_2,IBIT,"IBIT, XBTY",-3011.971078957584
2026-03-03,bucket_2,MARA,"MAAY, MARA, MARO",-0.9633248642345508
2026-03-03,bucket_2,META,"FBY, FBYY, META, METW",122.0332409864117
2026-03-03,bucket_2,MSFT,"MSFO, MSFT, MSFW",-858.7813448110742
2026-03-03,bucket_2,MSTR,"MSOO, MSTR, MSTW, MSTY, MTYY",1162.2036150064837
2026-03-03,bucket_2,NFLX,"NFLW, NFLX, NFLY",3195.9500442791505
2026-03-03,bucket_2,NVDA,"NVDO, NVDY",-38.23832456
2026-03-03,bucket_2,PLTR,"PLTR, PLTW",322.052842886152
2026-03-03,bucket_2,PYPL,"PYPL, PYPY",-110.84231611000018
2026-03-03,bucket_2,QQQ,"JEPQ, QQQX, QYLD, QYLG",311.44778075
2026-03-03,bucket_2,RBLX,RBLY,575.5320815400001
2026-03-03,bucket_2,RDDT,"RDDT, RDYY",-59.17199625000001
2026-03-03,bucket_2,SNOW,SNOY,606.9012534699999
2026-03-03,bucket_2,SPY,"JEPI, SPYI, XYLD, XYLG",-88.87323578000002
2026-03-03,bucket_2,TSLA,"TSLW, TSLY",581.88873331
2026-03-03,bucket_2,TSM,TSMY,-394.89204713
2026-03-03,bucket_2,XOM,XOMO,-441.54719707
2026-03-03,bucket_2,XYZ,"XYZ, XYZY",-82.13896455999998
2026-03-03,bucket_3,AZYY,AZYY,99.42178575
2026-03-03,bucket_3,DUST,DUST,-31.24793019426899
2026-03-03,bucket_3,EWV,EWV,-216.62652953820893
2026-03-03,bucket_3,FAZ,FAZ,-29.00601129414345
2026-03-03,bucket_3,LABD,LABD,-35.70919218086872
2026-03-03,bucket_3,NVDQ,NVDQ,63.15346956005648
2026-03-03,bucket_3,NVYY,NVYY,-46.05506092204512
2026-03-03,bucket_3,SDS,SDS,10.544200940432145
2026-03-03,bucket_3,SOXS,SOXS,-13.035378751956582
2026-03-03,bucket_3,SQQQ,SQQQ,11.750027297006712
2026-03-03,bucket_3,TQQY,TQQY,46.17942412218561
2026-03-03,bucket_3,TSLQ,TSLQ,-0.2786561404712566
2026-03-03,bucket_3,TSYY,TSYY,0.4655081569811791
2026-03-03,bucket_3,ZSL,ZSL,-356.8137236558077
2026-03-03,bucket_4,CLSK,CLSZ,430.0536777796521
2026-03-03,bucket_4,DIA,"DXD, SDOW",-21.042489290453
2026-03-03,bucket_4,QQQ,QID,11.575171292672469
2026-03-03,bucket_4,XLK,"TTXD, WEBS",175.35505016069226
2026-03-04,bucket_1,AAPL,"AAPB, AAPL, AAPU, AAPX",127.32596527663748
2026-03-04,bucket_1,ALAB,"ALAB, LABX",40.55814670634754
2026-03-04,bucket_1,AMD,"AMD, AMDG, AMDL, AMUU",1348.82951216824
2026-03-04,bucket_1,AMZN,"AMZN, AMZU, AMZZ",-1972.7379147147417
2026-03-04,bucket_1,APP,"APP, APPX",112.30428330793892
2026-03-04,bucket_1,ASHR,"ASHR, CHAU",-0.8231222066029886
2026-03-04,bucket_1,ASML,"ASMG, ASML, ASMU",-371.6956859652753
2026-03-04,bucket_1,ASTS,"ASTS, ASTX",29.193847750000003
2026-03-04,bucket_1,AVGO,"AVGG, AVGO, AVL",116.90851434905017
2026-03-04,bucket_1,BA,"BA, BOEG, BOEU",-2.2057758848691265
2026-03-04,bucket_1,BABA,"BABA, BABU, BABX",-294.60211370654315
2026-03-04,bucket_1,BKNG,BKNU,-43.44836925
2026-03-04,bucket_1,BLSH,"BLSH, BLSX",80.3195426071531
2026-03-04,bucket_1,CEG,"CEG, CEGX",56.92381272636317
2026-03-04,bucket_1,CELH,"CELH, CELT",-70.01065688106988
2026-03-04,bucket_1,CLS,"CLS, CSEX",32.33468395376883
2026-03-04,bucket_1,CLSK,CLSK,-56.95922089946383
2026-03-04,bucket_1,CMG,"CMG, CMGG",101.11903858117284
2026-03-04,bucket_1,CNC,"CNC, CNCG",62.78769074999991
2026-03-04,bucket_1,COIN,"COIA, COIG, COIN",-440.3946768367766
2026-03-04,bucket_1,COPX,"COPX, COPZ",55.08965987584679
2026-03-04,bucket_1,CORZ,"CORZ, COZX",31.88271953602589
2026-03-04,bucket_1,COST,"COST, COTG",37.74312411305283
2026-03-04,bucket_1,CRM,"CRM, CRMG",32.03740635186898
2026-03-04,bucket_1,CRWD,"CRWD, CRWL",59.553693749999866
2026-03-04,bucket_1,CRWV,"CRWG, CRWV, CWVX",659.7089150574673
2026-03-04,bucket_1,CSCO,"CSCL, CSCO",59.35080970852256
2026-03-04,bucket_1,DASH,"DASH, DASX",30.79939931089328
2026-03-04,bucket_1,DIA,DIA,157.3473149892277
2026-03-04,bucket_1,DKNG,"DKNG, DKUP",-382.7529916062326
2026-03-04,bucket_1,ENPH,"ENPH, ENPX",421.89916215
2026-03-04,bucket_1,ETHA,"ETHA, ETHT, ETHU, ETU",-372.352129695083
2026-03-04,bucket_1,EWJ,EWJ,530.5330436262598
2026-03-04,bucket_1,F,"F, FRDU",-38.30290094180532
2026-03-04,bucket_1,FXI,"FXI, YINN",-1.7755152755777317
2026-03-04,bucket_1,GDX,"GDX, GDXU, NUGT",636.2306120329964
2026-03-04,bucket_1,GEV,"GEV, GEVX",5.559859397031346
2026-03-04,bucket_1,GLXY,"GLXU, GLXY",1.1607847500000048
2026-03-04,bucket_1,GOOGL,"GGLL, GOOGL, GOOX",-150.79318466162945
2026-03-04,bucket_1,IBIT,"BITU, BITX, BTCL, IBIT",2485.8966691482337
2026-03-04,bucket_1,INTC,"INTC, INTW",144.83161127910762
2026-03-04,bucket_1,IREN,"IREG, IREN",104.58892265651002
2026-03-04,bucket_1,ISRG,"ISRG, ISUL",79.18365675000001
2026-03-04,bucket_1,KLAC,"KLAC, KLAG",1.280653091558463
2026-03-04,bucket_1,KWEB,"CWEB, KWEB",-2.94737812997181
2026-03-04,bucket_1,LLY,"ELIL, LLY",85.81969664999997
2026-03-04,bucket_1,LMT,"LMT, LMTL",-11.765477500000088
2026-03-04,bucket_1,MDB,"MDB, MDBX",81.48813144019823
2026-03-04,bucket_1,META,"FBL, META, METU",114.30692292303198
2026-03-04,bucket_1,MRNA,"MRNA, MRNX",45.0415909742006
2026-03-04,bucket_1,MRVL,"MRVL, MRVU",28.018804633638013
2026-03-04,bucket_1,MSFT,"MSFL, MSFT, MSFU, MSFX",848.3087668943602
2026-03-04,bucket_1,MSTR,"MSTR, MSTU",76.46618333137513
2026-03-04,bucket_1,MU,"MU, MUU",128.775400398909
2026-03-04,bucket_1,NBIS,"NBIS, NEBX",93.58319826272576
2026-03-04,bucket_1,NFLX,"NFLU, NFLX, NFXL",-3279.5542316293804
2026-03-04,bucket_1,NU,"NU, NUG",29.891444493286144
2026-03-04,bucket_1,NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",234.15125141241103
2026-03-04,bucket_1,OPEN,"OPEG, OPEN",-103.0080163231662
2026-03-04,bucket_1,PANW,"PALU, PANG, PANW",53.63853720455791
2026-03-04,bucket_1,PLTR,"PLTA, PLTR, PLTU, PTIR",-402.333136259088
2026-03-04,bucket_1,PLUG,"PLUG, PLUL",8.500310147702294
2026-03-04,bucket_1,QCOM,"QCMU, QCOM",10.789276095653122
2026-03-04,bucket_1,QQQ,QQQ,-489.7522180920681
2026-03-04,bucket_1,RBLX,"RBLU, RBLX",-693.0337708663699
2026-03-04,bucket_1,RKT,"RKT, RKTL",59.61710445777362
2026-03-04,bucket_1,SLV,SLV,1096.296457432691
2026-03-04,bucket_1,SNAP,"SNAG, SNAP",-5.212207230000001
2026-03-04,bucket_1,SNOW,"SNOU, SNOW",-471.53696387828586
2026-03-04,bucket_1,SOEZ,"SOEZ, SOLT",-18.34238941168087
2026-03-04,bucket_1,SOFI,"SOFA, SOFI",-19.02398146430852
2026-03-04,bucket_1,SOXX,"SOXL, SOXX",501.5576064110428
2026-03-04,bucket_1,SPY,SPY,-83.40026426230564
2026-03-04,bucket_1,TEM,"TEM, TEMT",-130.421470177811
2026-03-04,bucket_1,TER,"TER, TERG",-113.97847399638522
2026-03-04,bucket_1,TSLA,"TSLA, TSLI, TSLL, TSLR, TSLT",-234.53640205759712
2026-03-04,bucket_1,TSM,"TSM, TSMG, TSMU",489.92336503173897
2026-03-04,bucket_1,UBER,"UBER, UBRL",-3.3091381953833547
2026-03-04,bucket_1,UEC,"UEC, UECG",41.37296363778921
2026-03-04,bucket_1,UNH,"UNH, UNHG",27.86071266049657
2026-03-04,bucket_1,UPST,"UPST, UPSX",-34.68802625000001
2026-03-04,bucket_1,URA,"URA, URAA",-12.869874859501069
2026-03-04,bucket_1,VRT,"VRT, VRTL",129.4072244416675
2026-03-04,bucket_1,XBI,XBI,257.8772043475101
2026-03-04,bucket_1,XLE,"ERX, XLE",-0.331536920647693
2026-03-04,bucket_1,XLF,XLF,49.076608207768544
2026-03-04,bucket_1,XLK,XLK,216.28557862569204
2026-03-04,bucket_1,XOM,"XOM, XOMX",499.73192908468377
2026-03-04,bucket_1,XOP,"GUSH, XOP",3.707340740073733
2026-03-04,bucket_1,XRPZ,"GXRP, UXRP, XXRP",193.0701136886601
2026-03-04,bucket_2,AAPL,APLY,-103.76495595
2026-03-04,bucket_2,ABNB,"ABNB, ABNY",118.1608875
2026-03-04,bucket_2,AI,"AI, AIYY",-79.61064127999987
2026-03-04,bucket_2,AMD,"AMD, AMDY",-1481.9851668470164
2026-03-04,bucket_2,AMZN,"AMZW, AMZY",1411.58432284
2026-03-04,bucket_2,ARM,"ARM, ARMW",20.51792002000002
2026-03-04,bucket_2,BABA,BABO,143.84432341000002
2026-03-04,bucket_2,COIN,"COIN, COIW, CONY",600.7710181567763
2026-03-04,bucket_2,CVNA,"CVNA, CVNY",-141.33139911
2026-03-04,bucket_2,DKNG,DRAY,196.49474975
2026-03-04,bucket_2,GOOGL,GOOY,138.45614422000003
2026-03-04,bucket_2,HOOD,"HOOD, HOOW, HOOY",156.0098791785349
2026-03-04,bucket_2,IBIT,"IBIT, XBTY",-3427.044782942105
2026-03-04,bucket_2,MARA,"MAAY, MARA, MARO",-583.7343271236925
2026-03-04,bucket_2,META,"FBY, FBYY, META, METW",124.31327727306306
2026-03-04,bucket_2,MSFT,"MSFO, MSFT, MSFW",-706.6887638986716
2026-03-04,bucket_2,MSTR,"MSOO, MSTR, MSTW, MSTY, MTYY",132.9095227367102
2026-03-04,bucket_2,NFLX,"NFLW, NFLX, NFLY",3272.65096345276
2026-03-04,bucket_2,NVDA,"NVDO, NVDY",-38.23832456
2026-03-04,bucket_2,PLTR,"PLTR, PLTW",446.0334149511554
2026-03-04,bucket_2,PYPL,"PYPL, PYPY",-110.84231611000018
2026-03-04,bucket_2,QQQ,"JEPQ, QQQX, QYLD, QYLG",311.44778075
2026-03-04,bucket_2,RBLX,RBLY,575.5320815400001
2026-03-04,bucket_2,RDDT,"RDDT, RDYY",-59.17199625000001
2026-03-04,bucket_2,SNOW,SNOY,606.9012534699999
2026-03-04,bucket_2,SPY,"JEPI, SPYI, XYLD, XYLG",-88.87323578000002
2026-03-04,bucket_2,TSLA,"TSLW, TSLY",581.88873331
2026-03-04,bucket_2,TSM,TSMY,-394.89204713
2026-03-04,bucket_2,XOM,XOMO,-441.54719707
2026-03-04,bucket_2,XYZ,"XYZ, XYZY",-82.13896455999998
2026-03-04,bucket_3,AZYY,AZYY,99.42178575
2026-03-04,bucket_3,DUST,DUST,-777.482346711188
2026-03-04,bucket_3,EWV,EWV,-568.423231941963
2026-03-04,bucket_3,FAZ,FAZ,-49.14715567546304
2026-03-04,bucket_3,LABD,LABD,-263.3574945192756
2026-03-04,bucket_3,NVDQ,NVDQ,-44.515903361841325
2026-03-04,bucket_3,NVYY,NVYY,-46.54472451622273
2026-03-04,bucket_3,SDS,SDS,-65.56779769835956
2026-03-04,bucket_3,SOXS,SOXS,-491.9419523709384
2026-03-04,bucket_3,SQQQ,SQQQ,-88.78552216383689
2026-03-04,bucket_3,TQQY,TQQY,46.240142662584525
2026-03-04,bucket_3,TSLQ,TSLQ,-239.45552808027108
2026-03-04,bucket_3,TSYY,TSYY,0.3855541427876125
2026-03-04,bucket_3,ZSL,ZSL,-1078.1818049025917
2026-03-04,bucket_4,CLSK,CLSZ,105.02213931437213
2026-03-04,bucket_4,DIA,"DXD, SDOW",-161.27580418948446
2026-03-04,bucket_4,QQQ,QID,-77.89119876068536
2026-03-04,bucket_4,XLK,"TTXD, WEBS",140.8149549435741
2026-03-05,bucket_1,AAL,"AAL, AALG",1.21689887814113
2026-03-05,bucket_1,AAPL,"AAPB, AAPL, AAPU, AAPX",126.8830446623349
2026-03-05,bucket_1,ACHR,"ACHR, ARCX",-10.31911583543565
2026-03-05,bucket_1,ADBE,"ADBE, ADBG",1.2038984443761631
2026-03-05,bucket_1,AFRM,"AFRM, AFRU",-14.810566096926006
2026-03-05,bucket_1,ALAB,"ALAB, LABX",86.28706582650148
2026-03-05,bucket_1,ALB,"ALB, ALBG",-33.33061744736283
2026-03-05,bucket_1,AMD,"AMD, AMDG, AMDL, AMUU",1125.6403827331442
2026-03-05,bucket_1,AMZN,"AMZN, AMZU, AMZZ",-1970.5770939369768
2026-03-05,bucket_1,APP,"APP, APPX",117.52182688087557
2026-03-05,bucket_1,ASHR,"ASHR, CHAU",8.7485125720832
2026-03-05,bucket_1,ASML,"ASMG, ASML, ASMU",-335.805668500799
2026-03-05,bucket_1,ASTS,"ASTS, ASTX",51.84633018538014
2026-03-05,bucket_1,AVGO,"AVGG, AVGO, AVL",111.52853891647868
2026-03-05,bucket_1,AXON,"AXON, AXUP",5.451911987574739
2026-03-05,bucket_1,BA,"BA, BOEG, BOEU",-11.511398440861283
2026-03-05,bucket_1,BABA,"BABA, BABU, BABX",-294.4171697693009
2026-03-05,bucket_1,BE,"BE, BEX",5.229901141781173
2026-03-05,bucket_1,BIDU,"BIDG, BIDU",-0.8440549228476097
2026-03-05,bucket_1,BKNG,BKNU,-43.44836925
2026-03-05,bucket_1,BLSH,"BLSH, BLSX",84.90599034032022
2026-03-05,bucket_1,BMNR,"BMNG, BMNR",5.244564823017271
2026-03-05,bucket_1,BULL,"BULG, BULL",-14.74255213036383
2026-03-05,bucket_1,CEG,"CEG, CEGX",63.91117421130468
2026-03-05,bucket_1,CELH,"CELH, CELT",-72.79244310669748
2026-03-05,bucket_1,CIFR,"CIFG, CIFR",20.68957988426888
2026-03-05,bucket_1,CLS,"CLS, CSEX",38.75825282572322
2026-03-05,bucket_1,CLSK,CLSK,-620.0878434611502
2026-03-05,bucket_1,CMG,"CMG, CMGG",104.14158054236668
2026-03-05,bucket_1,CNC,"CNC, CNCG",62.78769074999991
2026-03-05,bucket_1,COIN,"COIA, COIG, COIN, CONX",-406.6212419129217
2026-03-05,bucket_1,COPX,"COPX, COPZ",26.452775953993523
2026-03-05,bucket_1,CORZ,"CORZ, COZX",47.04999856152119
2026-03-05,bucket_1,COST,"COST, COTG",33.679505278531735
2026-03-05,bucket_1,CRCL,"CRCG, CRCL",-30.05648287706453
2026-03-05,bucket_1,CRDO,"CRDO, CRDU",8.241036274934459
2026-03-05,bucket_1,CRM,"CRM, CRMG",43.1170128640407
2026-03-05,bucket_1,CRML,"CRML, CRMU",90.22150255357316
2026-03-05,bucket_1,CRWD,"CRWD, CRWL",64.43109154882859
2026-03-05,bucket_1,CRWV,"CRWG, CRWV, CWVX",734.2490012371516
2026-03-05,bucket_1,CSCO,"CSCL, CSCO",56.29414093262788
2026-03-05,bucket_1,DASH,"DASH, DASX",42.93949238972138
2026-03-05,bucket_1,DELL,"DELL, DLLL",2.003715129929338
2026-03-05,bucket_1,DIA,DIA,65.076929
2026-03-05,bucket_1,DKNG,"DKNG, DKUP",-388.4481747625182
2026-03-05,bucket_1,ENPH,"ENPH, ENPX",421.89916215
2026-03-05,bucket_1,ETHA,"ETHA, ETHT, ETHU, ETU",-401.6034841977935
2026-03-05,bucket_1,ETOR,"ETOR, ETRL",4.182812019753058
2026-03-05,bucket_1,EWJ,EWJ,388.405936
2026-03-05,bucket_1,EWW,"EWW, MEXX",6.518936478649275
2026-03-05,bucket_1,EWY,"EWY, KORU",-20.46913232773482
2026-03-05,bucket_1,F,"F, FRDU",-29.29043310298175
2026-03-05,bucket_1,FIG,"FIG, FIGG",7.376905709249428
2026-03-05,bucket_1,FIGR,"FGRU, FIGR",-45.76978449802209
2026-03-05,bucket_1,FXI,"FXI, YINN",0.9803281598607896
2026-03-05,bucket_1,GDX,"GDX, GDXU, NUGT",633.3422452987932
2026-03-05,bucket_1,GDXJ,"GDXJ, JNUG",-8.180013145099434
2026-03-05,bucket_1,GEV,"GEV, GEVX",-1.0248154977749095
2026-03-05,bucket_1,GLXY,"GLXU, GLXY",15.973955426053408
2026-03-05,bucket_1,GOOGL,"GGLL, GOOGL, GOOX",-154.90505560886209
2026-03-05,bucket_1,GSOL,"GSOL, SOLX",44.19754725334391
2026-03-05,bucket_1,HUT,"HUT, HUTG",-24.240589096503484
2026-03-05,bucket_1,IBIT,"BITU, BITX, BTCL, IBIT",807.2515121761467
2026-03-05,bucket_1,INTC,"INTC, INTW",170.4559500044635
2026-03-05,bucket_1,IREN,"IREG, IREN",174.695184335847
2026-03-05,bucket_1,ISRG,"ISRG, ISUL",70.44294133267152
2026-03-05,bucket_1,KLAC,"KLAC, KLAG",34.36910130860956
2026-03-05,bucket_1,KTOS,"KTOS, KTUP",-7.78529024144629
2026-03-05,bucket_1,KWEB,"CWEB, KWEB",-2.99092664067058
2026-03-05,bucket_1,LAC,"LAC, LACG",-39.20654651989168
2026-03-05,bucket_1,LEU,"LEU, LEUX",12.879123445435589
2026-03-05,bucket_1,LITE,"LITE, LITX",1.474211226774166
2026-03-05,bucket_1,LLY,"ELIL, LLY",90.00623705283584
2026-03-05,bucket_1,LMT,"LMT, LMTL",-7.712996418630951
2026-03-05,bucket_1,LRCX,"LRCU, LRCX",-9.838064484209845
2026-03-05,bucket_1,MDB,"MDB, MDBX",69.74521800590128
2026-03-05,bucket_1,META,"FBL, META, METU",-39.02065604930931
2026-03-05,bucket_1,MRNA,"MRNA, MRNX",102.92015875678612
2026-03-05,bucket_1,MRVL,"MRVL, MRVU",36.939163201137546
2026-03-05,bucket_1,MSFT,"MSFL, MSFT, MSFU, MSFX",822.391978789102
2026-03-05,bucket_1,MSTR,"MSTR, MSTU",76.46618333137513
2026-03-05,bucket_1,MU,"MU, MUU",183.1254932843267
2026-03-05,bucket_1,NBIS,"NBIS, NEBX",206.58039345000225
2026-03-05,bucket_1,NEM,"NEM, NEMG",-7.607513761787931
2026-03-05,bucket_1,NFLX,"NFLU, NFLX, NFXL",-3433.156083612865
2026-03-05,bucket_1,NOW,"NOW, NOWL",-1.4984454631349706
2026-03-05,bucket_1,NU,"NU, NUG",19.200036439771
2026-03-05,bucket_1,NVDA,"NVDA, NVDB, NVDG, NVDL, NVDU",119.80653066220782
2026-03-05,bucket_1,OKLO,"OKLL, OKLO",30.573875612559533
2026-03-05,bucket_1,OKTA,"OKTA, OKTG",8.541693910700214
2026-03-05,bucket_1,OPEN,"OPEG, OPEN",-125.42806729988
2026-03-05,bucket_1,ORCL,"ORCL, ORCU",-4.653375818964291
2026-03-05,bucket_1,OSCR,"OSCG, OSCR",0.8991606867560868
2026-03-05,bucket_1,PANW,"PALU, PANG, PANW",36.41237040385568
2026-03-05,bucket_1,PBR,"PBR, PBRG",-5.773792121249414
2026-03-05,bucket_1,PLTR,"PLTA, PLTR, PLTU, PTIR",-877.2910251394583
