ETF,Underlying,is_yieldboost,scenario_style,Beta,Beta_n_obs,Beta_source,borrow_fee_annual,borrow_current,shares_available,borrow_missing_from_ftp,borrow_spiking,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,cagr_positive,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,expected_gross_decay_p10_annual,expected_gross_decay_p50_annual,expected_gross_decay_p90_annual,expected_gross_decay_mean_annual,expected_gross_decay_dist_model,expected_logIV_mu_annual,expected_logIV_sigma_annual,expected_gross_decay_dist_n_obs,expected_gross_decay_dist_horizon_days,asof_date,product_class,expected_decay_available,gross_edge_definition,primary_edge_annual,gross_for_primary_annual,borrow_for_net_annual,borrow_avg_annual,borrow_median_60d,net_edge_p05_annual,net_edge_p25_annual,net_edge_p50_annual,net_edge_p75_annual,net_edge_p95_annual,net_edge_hist_json,mechanical_decay_annual,realized_tracking_component_annual,slippage_proxy_annual,income_distributions_annual,block_len,B_reps,annualization_key,hac_lag,sigma_b_annual,stress_borrow_rho,copula_note,copula_type,borrow_dispersion_type,regime_autocorr_und_21d_proxy,regime_warning,high_intraday_risk,decomposition_note,borrow_weight_halflife_days,borrow_history_points_used,borrow_resample_mode,gross_anchor_shift_annual,gross_anchor_target_annual,gross_anchor_source,schema_v,edge_sign_convention,expected_gross_decay_simple_ito_annual,expected_gross_decay_adjusted_annual,expected_decay_adjustment_annual,expected_decay_model,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,strategy_blacklisted
HOOX,HOOD,False,,1.999295,279,ols,,,0,True,False,19.139999389648438,,1.0,False,,False,False,False,False,False,False,True,False,1.34534,1.348965,0.701542,0.695071,0.670017,0.673514,,missing,0.0,0.045,0.493416,0.49811,True,0.701542,0.701542,0.701542,0.493416,0.493416,0.493416,0.493416,simple_ito_fallback,-0.705345,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.701542,0.597479,0.0,0.1444057,0.145371,0.21841374833605515,0.29297226356787887,0.3469472727895616,0.39786637563064303,0.4893439807517675,"{""e"":[0.173715,0.191947,0.210179,0.228411,0.246643,0.264876,0.283108,0.30134,0.319572,0.337804,0.356036,0.374268,0.3925,0.410733,0.428965,0.447197,0.465429,0.483661,0.501893,0.520125,0.538357],""c"":[4,7,11,12,21,26,25,36,37,31,40,41,17,20,20,11,10,17,3,3]}",0.493416,0.20812599999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2062;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03895133641520293,none,False,ok,90.0,10.0,weighted_empirical,-0.20622170609023743,0.493416,simple_ito_fallback,2,short_favorable_positive,0.493416,,,simple_ito,0.49982375,1.0,0.5,1.0,bucket_1,,False,False
RIOX,RIOT,False,,1.999963,329,ols,,,0,True,False,23.299999237060547,,1.0,False,,False,False,False,False,False,False,True,False,1.669151,1.664443,1.030496,1.013902,0.827137,0.829878,,missing,0.0,0.045,0.729116,0.733658,True,1.030496,1.030496,1.030496,0.729116,0.729116,0.729116,0.729116,simple_ito_fallback,-0.315867,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.030496,0.8798060000000001,0.0,0.25174787499999995,0.2547755,0.3016241295783295,0.4017725545547677,0.47647828559507344,0.5467832237984906,0.6487927250175713,"{""e"":[0.248492,0.274149,0.299807,0.325465,0.351122,0.37678,0.402438,0.428095,0.453753,0.479411,0.505068,0.530726,0.556384,0.582041,0.607699,0.633357,0.659014,0.684672,0.71033,0.735987,0.761645],""c"":[8,7,11,13,25,34,28,30,46,47,26,31,29,19,13,12,4,4,2,3]}",0.729116,0.3013800000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.3055;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.03634730801651391,none,False,ok,90.0,8.0,weighted_empirical,-0.3054842812278825,0.729116,simple_ito_fallback,2,short_favorable_positive,0.729116,,,simple_ito,0.49999075,1.0,0.5,1.0,bucket_1,,False,False
QSU,QS,False,,1.991085,130,ols,,,0,True,False,13.220000267028809,,1.0,False,,False,False,False,False,False,False,True,False,1.503494,1.477021,0.961663,0.862058,0.986283,1.023929,,missing,0.0,0.045,1.004383,1.079051,True,0.982345,0.961663,0.982345,1.004383,1.004383,1.004383,1.004383,simple_ito_fallback,0.017796,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.961663,0.983023,0.0,0.2587072222222222,0.257252,0.4868349826556586,0.6236179278442551,0.7485167920181368,0.858870853768211,1.002316096208552,"{""e"":[0.376238,0.4131,0.449963,0.486826,0.523688,0.560551,0.597413,0.634276,0.671138,0.708001,0.744864,0.781726,0.818589,0.855451,0.892314,0.929176,0.966039,1.002901,1.039764,1.076627,1.113489],""c"":[3,9,4,13,25,23,26,27,30,34,25,41,31,29,20,18,18,7,4,5]}",1.004383,-0.04271999999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.0366;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.10735320859648131,mean_reversion,False,incomplete_regime,90.0,9.0,weighted_empirical,0.03655420035063406,1.004383,simple_ito_fallback,2,short_favorable_positive,1.004383,,,simple_ito,0.49777125,1.0,0.5,1.0,bucket_1,,False,False
MPL,MP,False,,1.988959,130,ols,,,0,True,False,21.700000762939453,,1.0,False,,False,False,False,False,False,False,True,False,1.502311,1.496781,0.786552,0.748025,0.87549,0.933087,,missing,0.0,0.045,0.798339,0.900788,True,0.792258,0.786552,0.792258,0.798339,0.798339,0.798339,0.798339,simple_ito_fallback,-0.208584,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.786552,0.7924455,0.0,0.23090410000000006,0.227878,0.33942858797080083,0.46387380908120457,0.575593942112508,0.6653629329740146,0.8044681827019615,"{""e"":[0.209064,0.245695,0.282326,0.318957,0.355589,0.39222,0.428851,0.465482,0.502113,0.538744,0.575375,0.612006,0.648638,0.685269,0.7219,0.758531,0.795162,0.831793,0.868424,0.905055,0.941686],""c"":[6,2,3,14,24,23,26,28,37,33,45,38,32,23,30,9,5,6,4,4]}",0.798339,-0.011786999999999992,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=+0.0146;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.19325953824465567,mean_reversion,False,incomplete_regime,90.0,10.0,weighted_empirical,0.014613266848140238,0.798339,simple_ito_fallback,2,short_favorable_positive,0.798339,,,simple_ito,0.49723975,1.0,0.5,1.0,bucket_1,,False,False
OSCX,OSCR,False,,2.010021,148,ols,,,0,True,False,46.32699966430664,,1.0,False,,False,False,False,False,False,False,True,False,1.449474,1.470381,0.813253,0.808952,0.79645,0.813647,,missing,0.0,0.045,0.68935,0.717457,True,0.762118,0.813253,0.762118,0.68935,0.68935,0.68935,0.68935,simple_ito_fallback,-0.386975,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.813253,0.7513015000000001,0.0,0.12679089999999998,0.129979,0.37282858922580014,0.4807409606486027,0.5527864934658899,0.6382183527361843,0.7748081674978541,"{""e"":[0.309649,0.336511,0.363372,0.390233,0.417094,0.443955,0.470817,0.497678,0.524539,0.5514,0.578262,0.605123,0.631984,0.658845,0.685707,0.712568,0.739429,0.76629,0.793152,0.820013,0.846874],""c"":[5,6,12,12,16,31,29,37,45,44,29,23,23,20,22,8,10,6,6,8]}",0.68935,0.12390299999999999,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1199;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.13274128249203168,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,10.0,weighted_empirical,-0.11988737942337035,0.68935,simple_ito_fallback,2,short_favorable_positive,0.68935,,,simple_ito,0.50250525,1.0,0.50250525,1.0,bucket_1,,False,False
DKNX,DKNG,False,,1.992889,187,ols,,,0,True,False,18.101999282836914,,1.0,False,,False,False,False,False,False,False,True,False,1.015861,0.963687,0.467203,0.46138,0.467962,0.461118,,missing,0.0,0.045,0.261338,0.255047,True,0.414103,0.467203,0.414103,0.261338,0.261338,0.261338,0.261338,simple_ito_fallback,-1.331242,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.467203,0.3642705,0.0,0.09797209999999999,0.0601525,-0.03576477169666981,0.06913703445107439,0.16951769596236266,0.25451419181290647,0.3391367320006765,"{""e"":[-0.090464,-0.065395,-0.040326,-0.015257,0.009812,0.034881,0.05995,0.085019,0.110088,0.135157,0.160226,0.185295,0.210364,0.235433,0.260502,0.285571,0.31064,0.335709,0.360778,0.385847,0.410916],""c"":[7,7,11,22,19,20,18,20,26,38,24,35,32,24,28,25,16,11,4,5]}",0.261338,0.20586499999999996,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2138;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.03642446457286697,none,False,ok,90.0,10.0,weighted_empirical,-0.2137760594182101,0.261338,simple_ito_fallback,2,short_favorable_positive,0.261338,,,simple_ito,0.49822225,1.0,0.5,1.0,bucket_1,,False,False
ANEL,ANET,False,,1.991407,163,ols,,,0,True,False,23.100000381469727,,1.0,False,,False,False,False,False,False,False,True,False,1.031359,1.030114,0.409886,0.402471,0.510464,0.513384,,missing,0.0,0.045,0.301838,0.304789,True,0.371726,0.409886,0.371726,0.301838,0.301838,0.301838,0.301838,simple_ito_fallback,-1.184929,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.409886,0.355862,0.0,0.0774468888888889,0.077087,0.1276595037376537,0.17942754225082588,0.22222767514819877,0.27006734886721084,0.3298361085255609,"{""e"":[0.09074,0.10437,0.118,0.131629,0.145259,0.158889,0.172519,0.186149,0.199778,0.213408,0.227038,0.240668,0.254298,0.267928,0.281557,0.295187,0.308817,0.322447,0.336077,0.349706,0.363336],""c"":[4,7,8,22,25,21,21,28,36,36,23,35,27,28,20,17,13,9,7,5]}",0.301838,0.10804799999999998,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1083;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.014813921508717154,none,False,ok,90.0,9.0,weighted_empirical,-0.10828435597767944,0.301838,simple_ito_fallback,2,short_favorable_positive,0.301838,,,simple_ito,0.49785175,1.0,0.5,1.0,bucket_1,,False,False
VSTL,VST,False,,1.979914,194,ols,,,0,True,False,28.923999786376953,,1.0,False,,False,False,False,False,False,False,True,False,1.007806,0.991221,0.436853,0.433705,0.486713,0.485708,,missing,0.0,0.045,0.273896,0.272948,True,0.399347,0.436853,0.399347,0.273896,0.273896,0.273896,0.273896,simple_ito_fallback,-1.264623,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.436853,0.3553745,0.0,0.1286361,0.128168,0.035820494187047455,0.09977491706613702,0.14368514403457372,0.1928200418006437,0.2634270840345117,"{""e"":[0.004241,0.019366,0.034491,0.049616,0.064741,0.079866,0.094991,0.110117,0.125242,0.140367,0.155492,0.170617,0.185742,0.200867,0.215992,0.231117,0.246243,0.261368,0.276493,0.291618,0.306743],""c"":[7,8,13,16,25,17,33,36,31,36,35,26,32,21,22,13,4,10,5,2]}",0.273896,0.16295700000000002,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1589;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.029071003324438283,none,False,ok,90.0,10.0,weighted_empirical,-0.15888382320956884,0.273896,simple_ito_fallback,2,short_favorable_positive,0.273896,,,simple_ito,0.4949785,1.0,0.5,1.0,bucket_1,,False,False
CVNX,CVNA,False,,1.987336,230,ols,,,0,True,False,19.07200050354004,,1.0,False,,False,False,False,False,False,False,True,False,1.208975,1.19703,0.518548,0.511422,0.595313,0.595056,,missing,0.0,0.045,0.392124,0.391824,True,0.507511,0.518548,0.507511,0.392124,0.392124,0.392124,0.392124,simple_ito_fallback,-0.91708,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.518548,0.45533599999999996,0.0,0.1289841,0.126025,0.0517078229885022,0.17541197682451232,0.2572771397468737,0.3455979787280712,0.477254209191379,"{""e"":[0.008376,0.035835,0.063294,0.090753,0.118212,0.145671,0.17313,0.200589,0.228048,0.255507,0.282966,0.310424,0.337883,0.365342,0.392801,0.42026,0.447719,0.475178,0.502637,0.530096,0.557555],""c"":[9,10,6,15,26,27,28,32,40,28,47,21,23,22,22,11,8,10,2,5]}",0.392124,0.12642400000000004,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1215;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.07371226177773371,mean_reversion,False,incomplete_regime,90.0,10.0,weighted_empirical,-0.12150934892352311,0.392124,simple_ito_fallback,2,short_favorable_positive,0.392124,,,simple_ito,0.496834,1.0,0.5,1.0,bucket_1,,False,False
LMNX,LMND,False,,2.014923,133,ols,,,0,True,False,13.508000373840332,,1.0,False,,False,False,False,False,False,False,True,False,1.724539,1.827002,0.982433,0.942324,0.821689,0.851446,,missing,0.0,0.045,0.736033,0.78694,True,0.866077,0.982433,0.866077,0.736033,0.736033,0.736033,0.736033,simple_ito_fallback,-0.328727,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.982433,0.859233,0.0,0.3092532,0.314975,0.18020288955731498,0.31337600613928335,0.41238935486577083,0.524621629039236,0.7292335137535524,"{""e"":[0.032058,0.073756,0.115454,0.157152,0.19885,0.240548,0.282246,0.323944,0.365641,0.407339,0.449037,0.490735,0.532433,0.574131,0.615829,0.657527,0.699225,0.740923,0.782621,0.824319,0.866017],""c"":[4,2,9,11,21,25,30,46,40,45,41,25,20,12,26,11,11,7,2,4]}",0.736033,0.24639999999999995,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2500;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,0.05743922540032832,momentum_incomparable_to_vol_drag,False,incomplete_regime,90.0,10.0,weighted_empirical,-0.2499786998483282,0.736033,simple_ito_fallback,2,short_favorable_positive,0.736033,,,simple_ito,0.50373075,1.0,0.50373075,1.0,bucket_1,,False,False
AVXX,AVAV,False,,1.997316,127,ols,,,0,True,False,10.038000106811523,,1.0,False,,False,False,False,False,False,False,True,False,1.582792,1.503791,0.823296,0.799095,0.688061,0.691111,,missing,0.0,0.045,0.516403,0.520592,True,0.671067,0.823296,0.671067,0.516403,0.516403,0.516403,0.516403,simple_ito_fallback,-0.656837,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.823296,0.6698495,0.0,0.17401499999999998,0.1741235,0.03981602484694413,0.20747624854926178,0.33155803975280523,0.4691770104259285,0.6461111888664305,"{""e"":[-0.05056,-0.008832,0.032896,0.074624,0.116352,0.15808,0.199808,0.241536,0.283264,0.324992,0.36672,0.408448,0.450177,0.491905,0.533633,0.575361,0.617089,0.658817,0.700545,0.742273,0.784001],""c"":[7,8,9,15,28,26,20,40,36,40,23,32,19,26,21,14,15,3,5,5]}",0.516403,0.3068930000000001,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2974;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.09217471326076629,mean_reversion,False,incomplete_regime,90.0,10.0,weighted_empirical,-0.2973961113808834,0.516403,simple_ito_fallback,2,short_favorable_positive,0.516403,,,simple_ito,0.499329,1.0,0.5,1.0,bucket_1,,False,False
BU,B,False,,2.02146,109,ols,,,0,True,False,17.91200065612793,,1.0,False,,False,False,False,False,False,False,True,False,0.981882,0.952334,0.402176,0.379522,0.431124,0.42651,,missing,0.0,0.045,0.237859,0.233774,True,0.308933,0.402176,0.308933,0.237859,0.237859,0.237859,0.237859,simple_ito_fallback,-1.467983,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,0.402176,0.32001749999999995,0.0,0.09777879999999999,0.0976535,-0.041332646105852945,0.06570095618003206,0.13507631435211515,0.2118074487771921,0.3358043668746622,"{""e"":[-0.084245,-0.059757,-0.035269,-0.010781,0.013707,0.038195,0.062684,0.087172,0.11166,0.136148,0.160636,0.185124,0.209612,0.234101,0.258589,0.283077,0.307565,0.332053,0.356541,0.38103,0.405518],""c"":[10,10,8,19,20,19,45,32,38,32,29,29,25,20,19,9,11,7,7,3]}",0.237859,0.164317,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.1734;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.061003798797418435,mean_reversion,False,incomplete_regime,90.0,10.0,weighted_empirical,-0.17341680244495433,0.237859,simple_ito_fallback,2,short_favorable_positive,0.237859,,,simple_ito,0.505365,1.0,0.505365,1.0,bucket_1,,False,False
PLU,PL,False,,2.010004,77,ols,,,0,True,False,33.79999923706055,,1.0,False,,False,False,False,False,False,False,True,False,1.949315,2.073009,1.238276,1.185487,0.972262,1.066064,,missing,0.0,0.045,1.004976,1.199054,True,1.076262,1.238276,1.076262,1.004976,1.004976,1.004976,1.004976,simple_ito_fallback,-0.00998,0.0,479.0,252.0,2026-04-30,letf,True,blended_realized_expected,1.238276,1.121626,0.0,0.7288084,0.7296875,-0.2584241033560394,0.05504023240429301,0.2691422170716177,0.5038253714740413,0.849845888142833,"{""e"":[-0.548331,-0.462319,-0.376307,-0.290295,-0.204283,-0.118271,-0.032259,0.053753,0.139765,0.225777,0.311789,0.397801,0.483813,0.569825,0.655837,0.741849,0.827861,0.913873,0.999885,1.085897,1.171909],""c"":[5,3,8,5,17,24,34,42,37,46,38,34,28,29,13,7,10,9,1,2]}",1.004976,0.23329999999999984,,,10.0,400.0,trading_days_252,,0.0,0.0,block_bootstrap_daily_drag;anchor_shift_to_expected_p50=-0.2293;weighted_borrow_resample_full_history;halflife_cal_days=90,empirical_block_marginal_x_weighted_borrow_marginal,deferred,-0.05512694681017089,mean_reversion,False,incomplete_regime,90.0,10.0,weighted_empirical,-0.22926083947300002,1.004976,simple_ito_fallback,2,short_favorable_positive,1.004976,,,simple_ito,0.502501,1.0,0.502501,1.0,bucket_1,,False,False
ADBU,ADBE,False,,2.007289,24,ols_short_history,,,0,True,False,25.170000076293945,,1.0,False,,False,False,False,False,False,False,True,False,0.878982,0.894137,,0.331735,0.316031,0.313213,,missing,0.0,0.045,0.146298,0.144506,True,0.146298,,0.146298,0.146298,0.146298,0.146298,0.146298,simple_ito_fallback,-1.93301,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.146298,0.146298,0.0,0.0645991,0.101366,,,,,,,0.146298,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,-0.2882965211154703,mean_reversion,False,incomplete_regime,,,,,,,2,short_favorable_positive,0.146298,,,simple_ito,0.50182225,1.0,0.50182225,1.0,bucket_1,,False,False
PYPU,PYPL,False,,2.018104,24,ols_short_history,,,0,True,False,32.529998779296875,,1.0,False,,False,False,False,False,False,False,True,False,0.639841,0.640574,,0.224023,0.398753,0.385011,,missing,0.0,0.045,0.209163,0.198098,True,0.209163,,0.209163,0.209163,0.209163,0.209163,0.209163,simple_ito_fallback,-1.591595,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.209163,0.209163,0.0,0.07816966666666667,0.084416,,,,,,,0.209163,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,0.047661220113462424,none,False,ok,,,,,,,2,short_favorable_positive,0.209163,,,simple_ito,0.504526,1.0,0.504526,1.0,bucket_1,,False,False
TXNU,TXN,False,,1.982166,24,ols_short_history,,,0,True,False,45.43000030517578,,1.0,False,,False,False,False,False,False,False,True,False,1.238059,1.37262,,0.481675,0.384765,0.391195,,missing,0.0,0.045,0.188305,0.193162,True,0.188305,,0.188305,0.188305,0.188305,0.188305,0.188305,simple_ito_fallback,-1.64274,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.188305,0.188305,0.0,0.089274,0.0884595,,,,,,,0.188305,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,0.043504381458604656,none,False,ok,,,,,,,2,short_favorable_positive,0.188305,,,simple_ito,0.4955415,1.0,0.5,1.0,bucket_1,,False,False
UNHU,UNH,False,,1.947864,24,ols_short_history,,,0,True,False,45.0,,1.0,False,,False,False,False,False,False,False,True,False,0.847868,0.808965,,0.046376,0.47953,0.465358,,missing,0.0,0.045,0.254932,0.242571,True,0.254932,,0.254932,0.254932,0.254932,0.254932,0.254932,simple_ito_fallback,-1.2868,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.254932,0.254932,0.0,0.03910357142857143,0.040778,,,,,,,0.254932,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,0.08401093714756701,momentum_incomparable_to_vol_drag,False,incomplete_regime,,,,,,,2,short_favorable_positive,0.254932,,,simple_ito,0.486966,1.0,0.5,1.0,bucket_1,,False,False
AAOX,AAOI,False,,1.982624,25,ols_short_history,,,0,True,False,50.099998474121094,,1.0,False,,False,False,False,False,False,False,True,False,2.782627,2.900223,,1.771577,1.276407,1.338848,0.0149,tradr,0.0,0.045,1.646115,1.805183,True,1.646115,,1.646115,1.646115,1.646115,1.646115,1.646115,simple_ito_fallback,0.524673,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,1.646115,1.646115,0.0,0.15980985714285714,0.171876,,,,,,,1.646115,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,0.04707338369092022,none,False,ok,,,,,,,2,short_favorable_positive,1.646115,,,simple_ito,0.495656,1.0,0.5,1.0,bucket_1,,False,False
HLXX,HL,False,,1.995468,25,ols_short_history,,,0,True,False,22.979999542236328,,1.0,False,,False,False,False,False,False,False,True,False,1.067741,1.084301,,0.307684,0.717804,0.71716,0.0149,tradr,0.0,0.045,0.571441,0.570523,True,0.571441,,0.571441,0.571441,0.571441,0.571441,0.571441,simple_ito_fallback,-0.552783,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.571441,0.571441,0.0,0.07766464999999999,0.062428,,,,,,,0.571441,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,-0.23964758751594745,mean_reversion,False,incomplete_regime,,,,,,,2,short_favorable_positive,0.571441,,,simple_ito,0.498867,1.0,0.5,1.0,bucket_1,,False,False
IBX,IBM,False,,1.932944,25,ols_short_history,,,0,True,False,20.290000915527344,,1.0,False,,False,False,False,False,False,False,True,False,0.746269,0.727371,,0.315031,0.334409,0.329608,0.013,tradr,0.0,0.045,0.155815,0.152941,True,0.155815,,0.155815,0.155815,0.155815,0.155815,0.155815,simple_ito_fallback,-1.755573,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.155815,0.155815,0.0,0.1054184,0.123118,,,,,,,0.155815,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,0.010132291318519834,none,False,ok,,,,,,,2,short_favorable_positive,0.155815,,,simple_ito,0.483236,1.0,0.5,1.0,bucket_1,,False,False
AXTX,AXT,False,,2.0,0,imputed_missing_prices,,,0,True,False,22.1299991607666,,1.0,False,,False,False,False,False,False,False,True,False,,,,,,,0.0149,tradr,0.0,0.045,,,True,,,,,,,,,,,,,2026-04-30,letf,True,expected_only,,,0.0,0.05301,0.05301,,,,,,,,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,,insufficient_history,False,incomplete_regime,,,,,,,2,short_favorable_positive,,,,simple_ito,0.5,1.0,0.5,1.0,bucket_1,,False,False
CPNX,CPNG,False,,2.0,0,imputed_no_overlap,,,0,True,False,24.170000076293945,,1.0,False,,False,False,False,False,False,False,True,False,,,,,0.37761,0.377348,0.0149,tradr,0.0,0.045,0.202489,0.202292,True,0.202489,,0.202489,0.202489,0.202489,0.202489,0.202489,simple_ito_fallback,-1.59707,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.202489,0.202489,0.0,,,,,,,,,0.202489,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,-0.04506948845513929,none,False,ok,,,,,,,2,short_favorable_positive,0.202489,,,simple_ito,0.5,1.0,0.5,1.0,bucket_1,,False,False
MPWX,MPWR,False,,2.0,0,imputed_no_overlap,,,0,True,False,22.850000381469727,,1.0,False,,False,False,False,False,False,False,True,False,,,,,0.45814,0.45919,,missing,0.0,0.045,0.254892,0.255855,True,0.254892,,0.254892,0.254892,0.254892,0.254892,0.254892,simple_ito_fallback,-1.366915,0.0,479.0,252.0,2026-04-30,letf,True,expected_only,0.254892,0.254892,0.0,,,,,,,,,0.254892,,,,,,,,0.0,,insufficient_history_for_bootstrap,none,deferred,-0.07580193356379643,mean_reversion,False,incomplete_regime,,,,,,,2,short_favorable_positive,0.254892,,,simple_ito,0.5,1.0,0.5,1.0,bucket_1,,False,False
