date,bucket,incumbent_cohort,n_pairs,gross_notional_usd
2023-10-25,bucket_core_screener,incumbent,27,7578820.153641701
2023-10-25,bucket_core_screener,post_start,4,471269.63343811035
2023-10-26,bucket_3_inverse,incumbent,9,58205.320877075195
2023-10-26,bucket_core_screener,incumbent,27,7478867.526050568
2023-10-26,bucket_core_screener,post_start,4,452045.3752555847
2023-10-27,bucket_3_inverse,incumbent,9,58825.48734283447
2023-10-27,bucket_core_screener,incumbent,27,7536162.881183624
2023-10-27,bucket_core_screener,post_start,4,455358.0176548958
2023-10-30,bucket_3_inverse,incumbent,9,59296.541931152344
2023-10-30,bucket_core_screener,incumbent,27,7622453.501404762
2023-10-30,bucket_core_screener,post_start,4,511888.9698829651
2023-10-31,bucket_3_inverse,incumbent,9,58526.63446044922
2023-10-31,bucket_core_screener,incumbent,27,7558262.249279022
2023-10-31,bucket_core_screener,post_start,4,514234.4224419594
2023-11-01,bucket_3_inverse,incumbent,9,56571.07289123535
2023-11-01,bucket_core_screener,incumbent,27,7675470.838308334
2023-11-01,bucket_core_screener,post_start,4,533679.0693273544
2023-11-02,bucket_3_inverse,incumbent,9,54381.58776855469
2023-11-02,bucket_core_screener,incumbent,27,7904168.829282761
2023-11-02,bucket_core_screener,post_start,4,563817.9289808273
2023-11-03,bucket_3_inverse,incumbent,9,51254.62715148926
2023-11-03,bucket_core_screener,incumbent,27,8181495.379348755
2023-11-03,bucket_core_screener,post_start,4,577527.0518703461
2023-11-06,bucket_3_inverse,incumbent,9,54891.009395599365
2023-11-06,bucket_core_screener,incumbent,27,8043181.163677216
2023-11-06,bucket_core_screener,post_start,4,588072.5007197857
2023-11-07,bucket_3_inverse,incumbent,9,54709.76344680786
2023-11-07,bucket_core_screener,incumbent,27,8011868.093697548
2023-11-07,bucket_core_screener,post_start,4,595194.4659125805
2023-11-08,bucket_3_inverse,incumbent,9,55998.45318984985
2023-11-08,bucket_core_screener,incumbent,27,7901089.204179764
2023-11-08,bucket_core_screener,post_start,4,598905.1256780624
2023-11-09,bucket_3_inverse,incumbent,9,57781.74687194824
2023-11-09,bucket_core_screener,incumbent,27,7797660.4239292145
2023-11-09,bucket_core_screener,post_start,4,578569.6261343956
2023-11-10,bucket_3_inverse,incumbent,9,56590.009799957275
2023-11-10,bucket_core_screener,incumbent,27,7894735.16570282
2023-11-10,bucket_core_screener,post_start,4,596782.0617072582
2023-11-13,bucket_3_inverse,incumbent,9,56902.10020446777
2023-11-13,bucket_core_screener,incumbent,27,7903828.374931335
2023-11-13,bucket_core_screener,post_start,4,662523.0653991699
2023-11-14,bucket_3_inverse,incumbent,9,52275.40642929077
2023-11-14,bucket_core_screener,incumbent,27,8251062.44355011
2023-11-14,bucket_core_screener,post_start,4,699690.5635704994
2023-11-15,bucket_3_inverse,incumbent,9,51839.90657043457
2023-11-15,bucket_core_screener,incumbent,27,8352892.565948486
2023-11-15,bucket_core_screener,post_start,4,707258.7757115364
2023-11-16,bucket_3_inverse,incumbent,9,51884.662353515625
2023-11-16,bucket_core_screener,incumbent,27,8242618.508508682
2023-11-16,bucket_core_screener,post_start,4,689751.3071870804
2023-11-17,bucket_3_inverse,incumbent,9,50784.686264038086
2023-11-17,bucket_core_screener,incumbent,27,8259445.4690179825
2023-11-17,bucket_core_screener,post_start,4,690288.1361732483
2023-11-20,bucket_3_inverse,incumbent,9,52504.364349365234
2023-11-20,bucket_core_screener,incumbent,27,8007813.438630104
2023-11-20,bucket_core_screener,post_start,4,655024.0865988731
2023-11-21,bucket_3_inverse,incumbent,9,52734.98570251465
2023-11-21,bucket_core_screener,incumbent,27,7965164.826457977
2023-11-21,bucket_core_screener,post_start,4,663038.3547878265
2023-11-22,bucket_3_inverse,incumbent,9,52493.39865112305
2023-11-22,bucket_core_screener,incumbent,27,7994380.974240303
2023-11-22,bucket_core_screener,post_start,4,640232.3016066551
2023-11-24,bucket_3_inverse,incumbent,9,51791.40464782715
2023-11-24,bucket_core_screener,incumbent,27,8026431.698461533
2023-11-24,bucket_core_screener,post_start,4,636228.2782793045
2023-11-27,bucket_3_inverse,incumbent,9,52572.37619018555
2023-11-27,bucket_core_screener,incumbent,27,8013342.746652603
2023-11-27,bucket_core_screener,post_start,4,652106.4287369251
2023-11-28,bucket_3_inverse,incumbent,9,51663.95420837402
2023-11-28,bucket_core_screener,incumbent,27,8163614.598162651
2023-11-28,bucket_core_screener,post_start,4,670435.7126619816
2023-11-29,bucket_3_inverse,incumbent,9,51248.534046173096
2023-11-29,bucket_core_screener,incumbent,27,8105658.246544838
2023-11-29,bucket_core_screener,post_start,4,667535.8858771324
2023-11-30,bucket_3_inverse,incumbent,9,50587.13471221924
2023-11-30,bucket_core_screener,incumbent,27,8102486.434416771
2023-11-30,bucket_core_screener,post_start,4,650023.0642945766
2023-12-01,bucket_3_inverse,incumbent,9,49372.57535934448
2023-12-01,bucket_core_screener,incumbent,27,8197136.338216782
2023-12-01,bucket_core_screener,post_start,4,646691.6901292801
2023-12-04,bucket_3_inverse,incumbent,9,51837.40420150757
2023-12-04,bucket_core_screener,incumbent,27,7963417.585178375
2023-12-04,bucket_core_screener,post_start,4,632056.0015907288
2023-12-05,bucket_3_inverse,incumbent,9,52478.539165496826
2023-12-05,bucket_core_screener,incumbent,27,7889585.028775215
2023-12-05,bucket_core_screener,post_start,4,645955.7210474014
2023-12-06,bucket_3_inverse,incumbent,9,52605.457206726074
2023-12-06,bucket_core_screener,incumbent,27,7825473.604766846
2023-12-06,bucket_core_screener,post_start,4,639552.7649698257
2023-12-07,bucket_3_inverse,incumbent,9,51617.47176361084
2023-12-07,bucket_core_screener,incumbent,27,7906602.0663404465
2023-12-07,bucket_core_screener,post_start,4,653554.542684555
2023-12-08,bucket_3_inverse,incumbent,9,52331.41579437256
2023-12-08,bucket_core_screener,incumbent,27,7910591.936181068
2023-12-08,bucket_core_screener,post_start,4,662230.0203866959
2023-12-11,bucket_3_inverse,incumbent,9,52467.88163757324
2023-12-11,bucket_core_screener,incumbent,27,7971714.470458031
2023-12-11,bucket_core_screener,post_start,4,634439.9726529121
2023-12-12,bucket_3_inverse,incumbent,9,52241.106857299805
2023-12-12,bucket_core_screener,incumbent,27,7957673.547480583
2023-12-12,bucket_core_screener,post_start,4,636143.1292614937
2023-12-13,bucket_3_inverse,incumbent,9,48843.45469665527
2023-12-13,bucket_core_screener,incumbent,27,8221003.144234657
2023-12-13,bucket_core_screener,post_start,4,643392.148973465
2023-12-14,bucket_3_inverse,incumbent,9,47425.93872833252
2023-12-14,bucket_core_screener,incumbent,27,8406183.432849884
2023-12-14,bucket_core_screener,post_start,4,667963.6458046436
2023-12-15,bucket_3_inverse,incumbent,9,47782.98226928711
2023-12-15,bucket_3_inverse,post_start,1,1095.15478515625
2023-12-15,bucket_core_screener,incumbent,27,8371253.247808456
2023-12-15,bucket_core_screener,post_start,4,676811.9131836891
2023-12-15,bucket_whitelist,post_start,1,0.0
2023-12-18,bucket_3_inverse,incumbent,9,48715.108196258545
2023-12-18,bucket_3_inverse,post_start,1,1039.2188720703125
2023-12-18,bucket_core_screener,incumbent,27,7972647.339975357
2023-12-18,bucket_core_screener,post_start,4,657349.8153979778
2023-12-18,bucket_whitelist,post_start,1,0.0
2023-12-19,bucket_3_inverse,incumbent,9,47449.386154174805
2023-12-19,bucket_3_inverse,post_start,1,1065.4453125
2023-12-19,bucket_core_screener,incumbent,27,8148121.746659279
2023-12-19,bucket_core_screener,post_start,4,663434.668397665
2023-12-19,bucket_whitelist,post_start,1,0.0
2023-12-20,bucket_3_inverse,incumbent,9,49518.370876312256
2023-12-20,bucket_3_inverse,post_start,1,1122.968994140625
2023-12-20,bucket_core_screener,incumbent,27,7921157.545993805
2023-12-20,bucket_core_screener,post_start,4,634204.5531363487
2023-12-20,bucket_whitelist,post_start,1,0.0
2023-12-21,bucket_3_inverse,incumbent,9,47752.63555145264
2023-12-21,bucket_3_inverse,post_start,1,1088.905517578125
2023-12-21,bucket_core_screener,incumbent,27,8154812.348112106
2023-12-21,bucket_core_screener,post_start,4,654043.8319735527
2023-12-21,bucket_whitelist,post_start,1,0.0
2023-12-22,bucket_3_inverse,incumbent,9,47160.237312316895
2023-12-22,bucket_3_inverse,post_start,1,1094.949951171875
2023-12-22,bucket_core_screener,incumbent,27,8129231.365434647
2023-12-22,bucket_core_screener,post_start,4,648846.650826931
2023-12-22,bucket_whitelist,post_start,1,0.0
2023-12-26,bucket_3_inverse,incumbent,9,48001.106857299805
2023-12-26,bucket_3_inverse,post_start,1,1077.557861328125
2023-12-26,bucket_core_screener,incumbent,27,8173829.785585403
2023-12-26,bucket_core_screener,post_start,4,667288.3410241604
2023-12-26,bucket_whitelist,post_start,1,0.0
2023-12-27,bucket_3_inverse,incumbent,9,47396.85640716553
2023-12-27,bucket_3_inverse,post_start,1,1072.026611328125
2023-12-27,bucket_core_screener,incumbent,27,8239838.9557180405
2023-12-27,bucket_core_screener,post_start,4,677684.1979162693
2023-12-27,bucket_whitelist,post_start,1,0.0
2023-12-28,bucket_3_inverse,incumbent,9,47964.57357788086
2023-12-28,bucket_3_inverse,post_start,1,1068.6053466796875
2023-12-28,bucket_core_screener,incumbent,27,8224930.667564392
2023-12-28,bucket_core_screener,post_start,4,662014.0886471272
2023-12-28,bucket_whitelist,post_start,1,0.0
2023-12-29,bucket_3_inverse,incumbent,9,48717.99726867676
2023-12-29,bucket_3_inverse,post_start,1,1068.7763671875
2023-12-29,bucket_core_screener,incumbent,27,8152234.436114311
2023-12-29,bucket_core_screener,post_start,4,653036.6841397285
2023-12-29,bucket_whitelist,post_start,1,0.0
2024-01-02,bucket_3_inverse,incumbent,9,51240.467376708984
2024-01-02,bucket_3_inverse,post_start,1,1131.843505859375
2024-01-02,bucket_core_screener,incumbent,27,7893381.75789547
2024-01-02,bucket_core_screener,post_start,4,648696.6185414791
2024-01-02,bucket_whitelist,post_start,1,0.0
2024-01-03,bucket_3_inverse,incumbent,9,53225.89781188965
2024-01-03,bucket_3_inverse,post_start,1,1154.25341796875
2024-01-03,bucket_core_screener,incumbent,27,7765736.639468193
2024-01-03,bucket_core_screener,post_start,4,625061.0621738434
2024-01-03,bucket_whitelist,post_start,1,0.0
2024-01-04,bucket_3_inverse,incumbent,9,53365.09632873535
2024-01-04,bucket_3_inverse,post_start,1,1134.694580078125
2024-01-04,bucket_core_screener,incumbent,27,7694117.017650604
2024-01-04,bucket_core_screener,post_start,4,626793.4459533691
2024-01-04,bucket_whitelist,post_start,1,0.0
2024-01-05,bucket_3_inverse,incumbent,9,53067.60576629639
2024-01-05,bucket_3_inverse,post_start,1,1084.8568115234375
2024-01-05,bucket_core_screener,incumbent,27,7687261.190553665
2024-01-05,bucket_core_screener,post_start,4,633207.466178894
2024-01-05,bucket_whitelist,post_start,1,0.0
2024-01-08,bucket_3_inverse,incumbent,9,52409.08032608032
2024-01-08,bucket_3_inverse,post_start,1,947.0899047851562
2024-01-08,bucket_core_screener,incumbent,27,7890237.328137398
2024-01-08,bucket_core_screener,post_start,4,681954.5151786804
2024-01-08,bucket_whitelist,post_start,1,0.0
2024-01-09,bucket_3_inverse,incumbent,9,53094.10345077515
2024-01-09,bucket_3_inverse,post_start,1,913.6746826171875
2024-01-09,bucket_core_screener,incumbent,27,7762239.1084775925
2024-01-09,bucket_core_screener,post_start,4,676827.7181625366
2024-01-09,bucket_whitelist,post_start,1,0.0
2024-01-10,bucket_3_inverse,incumbent,9,52933.58359146118
2024-01-10,bucket_3_inverse,post_start,1,871.8770751953125
2024-01-10,bucket_core_screener,incumbent,27,7772270.191973686
2024-01-10,bucket_core_screener,post_start,4,683019.7720146179
2024-01-10,bucket_whitelist,post_start,1,0.0
2024-01-11,bucket_3_inverse,incumbent,9,53514.28502655029
2024-01-11,bucket_3_inverse,post_start,1,858.1915283203125
2024-01-11,bucket_core_screener,incumbent,27,7768163.901374817
2024-01-11,bucket_core_screener,post_start,4,672832.1430463791
2024-01-11,bucket_whitelist,post_start,1,0.0
2024-01-12,bucket_3_inverse,incumbent,9,53080.65045547485
2024-01-12,bucket_3_inverse,post_start,1,859.959228515625
2024-01-12,bucket_core_screener,incumbent,27,7795747.284631729
2024-01-12,bucket_core_screener,post_start,7,901170.9376783371
2024-01-12,bucket_whitelist,post_start,1,0.0
2024-01-16,bucket_3_inverse,incumbent,9,55448.49851226807
2024-01-16,bucket_3_inverse,post_start,1,810.29248046875
2024-01-16,bucket_core_screener,incumbent,27,7583524.219876289
2024-01-16,bucket_core_screener,post_start,7,896244.0292108059
2024-01-16,bucket_whitelist,post_start,1,0.0
2024-01-17,bucket_3_inverse,incumbent,9,56917.32083892822
2024-01-17,bucket_3_inverse,post_start,1,818.8458862304688
2024-01-17,bucket_core_screener,incumbent,27,7414571.328597069
2024-01-17,bucket_core_screener,post_start,7,882242.592509985
2024-01-17,bucket_whitelist,post_start,1,0.0
2024-01-18,bucket_3_inverse,incumbent,9,56225.62259674072
2024-01-18,bucket_3_inverse,post_start,1,788.9660034179688
2024-01-18,bucket_core_screener,incumbent,27,7481588.309508324
2024-01-18,bucket_core_screener,post_start,7,879766.9082558155
2024-01-18,bucket_whitelist,post_start,1,0.0
2024-01-19,bucket_3_inverse,incumbent,9,55067.4398727417
2024-01-19,bucket_3_inverse,post_start,1,721.451171875
2024-01-19,bucket_core_screener,incumbent,27,7621284.679754257
2024-01-19,bucket_core_screener,post_start,7,900422.2796063423
2024-01-19,bucket_whitelist,post_start,1,0.0
2024-01-22,bucket_3_inverse,incumbent,9,55698.753719329834
2024-01-22,bucket_3_inverse,post_start,1,1434.69091796875
2024-01-22,bucket_core_screener,incumbent,27,7627336.04580307
2024-01-22,bucket_core_screener,post_start,7,1087207.0081558228
2024-01-22,bucket_whitelist,post_start,1,0.0
2024-01-23,bucket_3_inverse,incumbent,9,54939.0498085022
2024-01-23,bucket_3_inverse,post_start,1,1424.0848388671875
2024-01-23,bucket_core_screener,incumbent,27,7807790.664060593
2024-01-23,bucket_core_screener,post_start,7,1087896.9528388977
2024-01-23,bucket_whitelist,post_start,1,0.0
2024-01-24,bucket_3_inverse,incumbent,9,55028.10969924927
2024-01-24,bucket_3_inverse,post_start,1,1351.43798828125
2024-01-24,bucket_core_screener,incumbent,27,7845002.801815987
2024-01-24,bucket_core_screener,post_start,7,1099094.6945762634
2024-01-24,bucket_whitelist,post_start,1,0.0
2024-01-25,bucket_3_inverse,incumbent,9,55287.36243438721
2024-01-25,bucket_3_inverse,post_start,1,1345.507568359375
2024-01-25,bucket_core_screener,incumbent,27,7867529.965954781
2024-01-25,bucket_core_screener,post_start,7,1052683.4529266357
2024-01-25,bucket_whitelist,post_start,1,0.0
2024-01-26,bucket_3_inverse,incumbent,9,55936.56045150757
2024-01-26,bucket_3_inverse,post_start,1,1367.404296875
2024-01-26,bucket_core_screener,incumbent,27,7833968.374212265
2024-01-26,bucket_core_screener,post_start,7,1060122.5424165726
2024-01-26,bucket_whitelist,post_start,1,0.0
2024-01-29,bucket_3_inverse,incumbent,9,54800.72246551514
2024-01-29,bucket_3_inverse,post_start,1,1308.4427490234375
2024-01-29,bucket_core_screener,incumbent,27,7898326.825507164
2024-01-29,bucket_core_screener,post_start,7,1349677.6395392418
2024-01-29,bucket_whitelist,post_start,1,0.0
2024-01-30,bucket_3_inverse,incumbent,9,55339.36489868164
2024-01-30,bucket_3_inverse,post_start,1,1295.5555419921875
2024-01-30,bucket_core_screener,incumbent,27,7804416.641636848
2024-01-30,bucket_core_screener,post_start,7,1349358.3599824905
2024-01-30,bucket_whitelist,post_start,1,0.0
2024-01-31,bucket_3_inverse,incumbent,9,56892.09898376465
2024-01-31,bucket_3_inverse,post_start,1,1344.709228515625
2024-01-31,bucket_core_screener,incumbent,27,7641331.80109787
2024-01-31,bucket_core_screener,post_start,7,1288604.7482542992
2024-01-31,bucket_whitelist,post_start,1,0.0
2024-02-01,bucket_3_inverse,incumbent,9,55235.1780090332
2024-02-01,bucket_3_inverse,post_start,1,1283.0106201171875
2024-02-01,bucket_core_screener,incumbent,27,7823047.603081703
2024-02-01,bucket_core_screener,post_start,7,1309394.9960689545
2024-02-01,bucket_whitelist,post_start,1,0.0
2024-02-02,bucket_3_inverse,incumbent,9,55805.21640777588
2024-02-02,bucket_3_inverse,post_start,1,1152.998779296875
2024-02-02,bucket_core_screener,incumbent,27,7849060.695459366
2024-02-02,bucket_core_screener,post_start,7,1329836.2505674362
2024-02-02,bucket_whitelist,post_start,1,0.0
2024-02-05,bucket_3_inverse,incumbent,9,57416.95531845093
2024-02-05,bucket_3_inverse,post_start,1,1045.7962646484375
2024-02-05,bucket_core_screener,incumbent,27,7791115.8457279205
2024-02-05,bucket_core_screener,post_start,7,1503894.33000803
2024-02-05,bucket_whitelist,post_start,1,0.0
2024-02-06,bucket_3_inverse,incumbent,9,56826.44803237915
2024-02-06,bucket_3_inverse,post_start,1,1075.56201171875
2024-02-06,bucket_core_screener,incumbent,27,7962942.347835541
2024-02-06,bucket_core_screener,post_start,7,1515101.0642299652
2024-02-06,bucket_whitelist,post_start,1,0.0
2024-02-07,bucket_3_inverse,incumbent,9,56694.50402832031
2024-02-07,bucket_3_inverse,post_start,1,1017.284912109375
2024-02-07,bucket_core_screener,incumbent,27,7945111.362733841
2024-02-07,bucket_core_screener,post_start,7,1550886.4750289917
2024-02-07,bucket_whitelist,post_start,1,0.0
2024-02-08,bucket_3_inverse,incumbent,9,56175.57140350342
2024-02-08,bucket_3_inverse,post_start,1,1029.829833984375
2024-02-08,bucket_core_screener,incumbent,27,7914513.998908043
2024-02-08,bucket_core_screener,post_start,7,1565861.170179844
2024-02-08,bucket_whitelist,post_start,1,0.0
2024-02-09,bucket_3_inverse,incumbent,9,55394.78268814087
2024-02-09,bucket_3_inverse,post_start,1,956.8408203125
2024-02-09,bucket_core_screener,incumbent,27,8015185.089968681
2024-02-09,bucket_core_screener,post_start,8,1620066.8007707596
2024-02-09,bucket_whitelist,post_start,1,0.0
2024-02-12,bucket_3_inverse,incumbent,9,57009.18335342407
2024-02-12,bucket_3_inverse,post_start,1,955.7003784179688
2024-02-12,bucket_core_screener,incumbent,27,7368149.076347351
2024-02-12,bucket_core_screener,post_start,8,1513829.6174931526
2024-02-12,bucket_whitelist,post_start,1,0.0
2024-02-13,bucket_3_inverse,incumbent,9,60087.99698257446
2024-02-13,bucket_3_inverse,post_start,1,955.7003784179688
2024-02-13,bucket_core_screener,incumbent,27,7057253.977908134
