ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,vol_etf_annual_legacy,gross_decay_annual,gross_decay_annual_legacy_weekly,vol_underlying_annual,vol_underlying_annual_legacy,expense_ratio_annual,expense_ratio_source,underlying_borrow_annual,risk_free_rate_used,expected_gross_decay_annual,expected_gross_decay_annual_legacy,expected_gross_decay_reliable,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,bucket,bucket4_net_edge_annual,inverse_shortable,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,borrow_underlying,reduce_only,keep_open,hard_exit,_plan_date
ETRL,ETOR,1.99719,159,ols,0.110633,30000,0.110633,False,False,12.113300323486328,0.110633,1.0,False,True,False,False,False,False,False,False,False,1.039694,1.084896,0.434049,0.426291,0.621629,0.645335,0.0115,manual,0.0,0.03595,0.432144,0.462053,True,0.433346,0.323416,0.322713,0.4992975,0.5991569999999999,0.5,0.5991569999999999,bucket_1,,False,0.323416,net_decay_annual,0.110633,ETF_LS,3172.558893308466,-1588.511305037811,3172.558893308466,-1588.511305037811,3172.558893308466,0.0,-0.0,3172.558893308466,core_leveraged,0.5,1.0,4761.070198346276,3172.558893308465,-1588.5113050378109,3172.558893308465,-1588.5113050378109,4761.070198346276,3172.558893308465,-1588.5113050378109,normal,,4761.070198346277,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
GOU,GOOGL,2.008037,96,ols,0.054535,20000,0.054535,False,False,26.849000930786133,0.054535,1.0,False,True,False,False,False,False,False,False,False,0.523042,0.5274,0.19739,0.191328,0.288072,0.285707,0.0115,manual,0.0,0.03595,0.131728,0.130354,True,0.156742,0.142855,0.1022069999999999,0.50200925,0.6024111,0.50200925,0.6024111,bucket_1,,False,0.142855,net_decay_annual,0.054535,ETF_LS,743.2330833193598,-370.12917755965645,743.2330833193598,-370.12917755965645,2698.5338345320106,0.0,-0.0,2698.5338345320106,core_leveraged,0.5,1.0,1113.362260879016,743.2330833193597,-370.1291775596564,743.2330833193597,-370.1291775596564,1113.362260879016,743.2330833193597,-370.1291775596564,normal,,1113.3622608790165,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
INTW,INTC,1.987729,297,ols,0.05867,100000,0.05867,False,False,111.75,0.05867,1.0,False,True,False,False,False,False,False,False,False,1.248521,1.268049,0.549661,0.54241,0.631286,0.636492,0.0115,manual,0.0,0.03595,0.438225,0.444705,True,0.549661,0.4909909999999999,0.4909909999999999,0.49693225,0.5963187,0.5,0.5963187,bucket_1,,False,0.4909909999999999,net_decay_annual,0.05867,ETF_LS,7319.096848633339,-3682.1401954860735,7319.096848633339,-3682.1401954860735,12617.286423064625,0.0,-0.0,12617.286423064625,core_leveraged,0.5,1.0,11001.23704411941,7319.096848633338,-3682.140195486074,7319.096848633338,-3682.140195486074,11001.23704411941,7319.096848633338,-3682.140195486074,normal,,11001.237044119413,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
IONL,IONQ,1.986808,269,ols,0.256967,90000,0.256967,False,False,27.209999084472656,0.256967,1.0,False,True,False,False,False,False,False,False,False,1.805871,1.911009,1.044442,1.036391,0.92686,0.961445,0.0115,manual,0.0,0.03595,0.889121,0.953141,True,1.044442,0.7874750000000001,0.7874750000000001,0.496702,0.5960424,0.5,0.5960424,bucket_1,,False,0.7874750000000001,net_decay_annual,0.256967,ETF_LS,15203.715338186084,-7652.33245395936,15203.715338186084,-7652.33245395936,59579.20707891972,0.0,-0.0,59579.20707891972,core_leveraged,0.5,1.0,22856.04779214544,15203.71533818608,-7652.332453959357,15203.71533818608,-7652.332453959357,22856.04779214544,15203.71533818608,-7652.332453959357,normal,,22856.047792145444,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
MRAL,MARA,1.978558,282,ols,0.36142,1500000,0.36142,False,False,5.942699909210205,0.36142,1.0,False,False,True,False,False,True,True,False,False,1.586725,1.591856,0.879254,0.86719,0.795884,0.802246,0.0115,manual,0.0,0.03595,0.659883,0.669726,True,0.879254,0.5178339999999999,0.5178339999999999,0.4946395,0.5935674,0.5,0.5935674,bucket_1,,False,0.5178339999999999,net_decay_annual,0.36142,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,core_leveraged,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
FBL,META,1.997378,501,ols,0.068669,150000,0.068669,False,False,31.3700008392334,0.068669,1.0,False,True,False,False,False,False,False,False,False,0.704744,0.709935,0.228615,0.218122,0.352577,0.354625,0.0115,manual,0.0,0.03595,0.171178,0.17262,True,0.228615,0.159946,0.159946,0.4993445,0.5992134,0.5,0.5992134,bucket_1,,False,0.159946,net_decay_annual,0.068669,ETF_LS,886.9838152373324,-444.0740887490161,886.9838152373324,-444.0740887490161,1900.0702892680133,0.0,-0.0,1900.0702892680133,core_leveraged,0.5,1.0,1331.0579039863485,886.9838152373324,-444.0740887490161,886.9838152373324,-444.0740887490161,1331.0579039863485,886.9838152373324,-444.0740887490161,normal,,1331.0579039863485,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.0,False,False,False,2026-04-22
MVLL,MRVL,1.993581,282,ols,0.119532,1700000,0.119532,False,False,61.275001525878906,0.119532,1.0,False,True,False,False,False,False,False,False,False,1.160383,1.148126,0.562164,0.554451,0.578301,0.576522,0.0115,manual,0.0,0.03595,0.378438,0.376403,True,0.562164,0.4426319999999999,0.4426319999999999,0.49839525,0.5980743,0.5,0.5980743,bucket_1,,False,0.4426319999999999,net_decay_annual,0.119532,ETF_LS,5689.169825041762,-2853.7440039014027,5689.169825041762,-2853.7440039014027,5689.169825041762,0.0,-0.0,5689.169825041762,core_leveraged,0.5,1.0,8542.913828943161,5689.169825041759,-2853.7440039014014,5689.169825041759,-2853.7440039014014,8542.913828943161,5689.169825041759,-2853.7440039014014,normal,,8542.913828943165,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000004,0.0,False,False,False,2026-04-22
MSFL,MSFT,1.99208,501,ols,0.047514,300000,0.047514,False,False,20.30010032653809,0.047514,1.0,False,True,False,False,False,False,False,False,False,0.493233,0.486782,0.145463,0.143232,0.244865,0.243771,0.0115,manual,0.0,0.03595,0.106414,0.105885,True,0.145463,0.097949,0.097949,0.49802,0.597624,0.5,0.597624,bucket_1,,False,0.097949,net_decay_annual,0.047514,ETF_LS,366.20936904474377,-183.83266186335072,366.20936904474377,-183.83266186335072,1523.431568688958,0.0,-0.0,1523.431568688958,core_leveraged,0.5,1.0,550.0420309080943,366.2093690447436,-183.83266186335064,366.2093690447436,-183.83266186335064,550.0420309080943,366.2093690447436,-183.83266186335064,normal,,550.0420309080945,1.0,0.0,,False,0.0,0.0,haircut,haircut,-2.273736754432321e-13,1.0000000000000004,0.0,False,False,False,2026-04-22
MSTP,MSTR,1.996144,217,ols,0.326935,2000,0.326935,False,False,2.8299999237060547,0.326935,1.0,False,True,False,False,False,False,False,False,False,1.420093,1.422965,0.712614,0.700109,0.68118,0.686807,0.0115,manual,0.0,0.03595,0.508637,0.51629,True,0.684284,0.385679,0.357349,0.499036,0.5988431999999999,0.5,0.5988431999999999,bucket_1,,False,0.385679,net_decay_annual,0.326935,ETF_LS,3328.5727526967594,-1667.501318891202,3328.5727526967594,-1667.501318891202,40843.45978139954,-1463.1609940751298,1463.1609940751298,39380.29878732441,core_leveraged,0.5,1.0,4996.074071587959,3328.572752696758,-1667.5013188912012,3328.572752696758,-1667.5013188912012,4996.074071587959,3328.572752696758,-1667.5013188912012,normal,,4996.074071587961,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000004,0.0,False,False,False,2026-04-22
MULL,MU,1.998864,359,ols,0.070188,60000,0.070188,False,False,203.3699951171875,0.070188,1.0,False,True,False,False,False,False,False,False,False,1.185379,1.178594,0.601263,0.591602,0.596517,0.58877,0.0115,manual,0.0,0.03595,0.402636,0.393469,True,0.601263,0.531075,0.531075,0.499716,0.5996592,0.5,0.5996592,bucket_1,,False,0.531075,net_decay_annual,0.070188,ETF_LS,8329.274091463287,-4167.003903949087,8329.274091463287,-4167.003903949087,15225.238052088298,0.0,-0.0,15225.238052088298,core_leveraged,0.5,1.0,12496.277995412373,8329.274091463287,-4167.003903949087,8329.274091463287,-4167.003903949087,12496.277995412373,8329.274091463287,-4167.003903949087,normal,,12496.277995412374,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
NBIL,NBIS,1.998419,135,ols,0.130205,300000,0.130205,False,False,23.39999961853028,0.130205,1.0,False,True,False,False,False,False,False,False,False,1.895417,1.921258,1.017241,0.989218,0.965715,1.0138,0.0115,manual,0.0,0.03595,0.977788,1.072747,True,0.998924,0.887036,0.868719,0.49960475,0.5995256999999999,0.5,0.5995256999999999,bucket_1,,False,0.887036,net_decay_annual,0.130205,ETF_LS,20306.859215143457,-10161.462243475196,20306.859215143457,-10161.462243475196,71548.38791262003,0.0,-0.0,71548.38791262003,core_leveraged,0.5,1.0,30468.321458618648,20306.85921514345,-10161.462243475193,20306.85921514345,-10161.462243475193,30468.321458618648,20306.85921514345,-10161.462243475193,normal,,30468.32145861865,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
NOWL,NOW,1.99235,194,ols,0.111394,250000,0.111394,False,False,5.494999885559082,0.111394,1.0,False,True,False,False,False,False,False,False,False,0.869141,0.834518,0.34329,0.330038,0.418369,0.418021,0.0115,manual,0.0,0.03595,0.220204,0.219916,True,0.314961,0.231896,0.203567,0.4980875,0.597705,0.5,0.597705,bucket_1,,False,0.231896,net_decay_annual,0.111394,ETF_LS,1658.5922968827178,-832.4803859174932,1658.5922968827178,-832.4803859174932,1658.5922968827178,0.0,-0.0,1658.5922968827178,core_leveraged,0.5,1.0,2491.0726828002107,1658.5922968827176,-832.4803859174931,1658.5922968827176,-832.4803859174931,2491.0726828002107,1658.5922968827176,-832.4803859174931,normal,,2491.072682800211,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
NVDL,NVDA,1.987683,501,ols,0.06227,60000,0.06227,False,False,95.8000030517578,0.06227,1.0,False,True,False,False,False,False,False,False,False,0.671284,0.671587,0.365288,0.358248,0.337567,0.336251,0.0115,manual,0.0,0.03595,0.158862,0.157992,True,0.365288,0.303018,0.303018,0.49692075,0.5963049,0.5,0.5963049,bucket_1,,False,0.303018,net_decay_annual,0.06227,ETF_LS,3024.255803499567,-1521.498047475159,3024.255803499567,-1521.498047475159,11354.854103145364,0.0,-0.0,11354.854103145364,core_leveraged,0.5,1.0,4545.7538509747255,3024.2558034995664,-1521.4980474751587,3024.2558034995664,-1521.4980474751587,4545.7538509747255,3024.2558034995664,-1521.4980474751587,normal,,4545.753850974726,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
PTIR,PLTR,1.996529,408,ols,0.02978,90000,0.02978,False,False,17.020000457763672,0.02978,1.0,False,True,False,False,False,False,False,False,False,1.0789,1.058701,0.500979,0.497028,0.534192,0.530403,0.0115,manual,0.0,0.03595,0.331202,0.32719,True,0.500979,0.4711989999999999,0.4711989999999999,0.49913225,0.5989587,0.5,0.5989587,bucket_1,,False,0.4711989999999999,net_decay_annual,0.02978,ETF_LS,6971.63639873867,-3491.8783542531414,6971.63639873867,-3491.8783542531414,19173.10541344581,0.0,-0.0,19173.10541344581,core_leveraged,0.5,1.0,10463.514752991809,6971.6363987386685,-3491.8783542531405,6971.6363987386685,-3491.8783542531405,10463.514752991809,6971.6363987386685,-3491.8783542531405,normal,,10463.51475299181,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
RDTL,RDDT,1.981442,270,ols,0.057076,60000,0.057076,False,False,20.68000030517578,0.057076,1.0,False,True,False,False,False,False,False,False,False,1.297465,1.297868,0.649881,0.631243,0.652209,0.654313,0.0115,manual,0.0,0.03595,0.460391,0.463064,True,0.649881,0.592805,0.592805,0.4953605,0.5944326,0.5,0.5944326,bucket_1,,False,0.592805,net_decay_annual,0.057076,ETF_LS,10298.596529800734,-5197.526109672014,10298.596529800734,-5197.526109672014,10298.596529800734,0.0,-0.0,10298.596529800734,core_leveraged,0.5,1.0,15496.122639472747,10298.596529800732,-5197.526109672013,10298.596529800732,-5197.526109672013,15496.122639472747,10298.596529800732,-5197.526109672013,normal,,15496.12263947275,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
SMCL,SMCI,1.768424,337,ols,,0,0.0,False,True,8.070299863815308,,1.0,False,False,False,False,False,False,False,True,False,1.376098,1.37017,0.467817,0.458195,0.796176,0.765339,0.0115,manual,0.0,0.03595,0.469825,0.437108,True,0.467817,0.467817,0.467817,0.442106,1.0,0.5,1.0,bucket_1,,False,0.467817,net_decay_annual,,ETF_LS,7433.235321012066,-4203.310586721322,7433.235321012066,-4203.310586721322,7433.235321012066,0.0,-0.0,7433.235321012066,core_leveraged,0.5,1.0,11636.545907733384,7433.2353210120655,-4203.310586721321,7433.2353210120655,-4203.310586721321,11636.545907733384,7433.2353210120655,-4203.310586721321,normal,no_locate,11636.545907733387,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
TSMU,TSM,1.991383,359,ols,0.064483,25000,0.064483,False,False,60.85219955444336,0.064483,1.0,False,True,False,False,False,False,False,False,False,0.697735,0.696786,0.319238,0.31367,0.351192,0.348381,0.0115,manual,0.0,0.03595,0.168886,0.166945,True,0.319238,0.254755,0.254755,0.49784575,0.5974149,0.5,0.5974149,bucket_1,,False,0.254755,net_decay_annual,0.064483,ETF_LS,2181.875288824519,-1095.6582881467398,2181.875288824519,-1095.6582881467398,4429.400387871177,0.0,-0.0,4429.400387871177,core_leveraged,0.5,1.0,3277.533576971258,2181.875288824518,-1095.658288146739,2181.875288824518,-1095.658288146739,3277.533576971258,2181.875288824518,-1095.658288146739,normal,,3277.5335769712588,1.0,0.0,,False,0.0,0.0,haircut,haircut,-9.094947017729282e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
UBRL,UBER,1.997798,408,ols,0.018782,20000,0.018782,False,False,17.19499969482422,0.018782,1.0,False,True,False,False,False,False,False,False,False,0.654834,0.656762,0.231812,0.227446,0.327503,0.328565,0.0115,manual,0.0,0.03595,0.154275,0.154969,True,0.231812,0.21303,0.21303,0.4994495,0.5993394,0.5,0.5993394,bucket_1,,False,0.21303,net_decay_annual,0.018782,ETF_LS,1718.100272724753,-859.9969930517265,1718.100272724753,-859.9969930517265,1718.100272724753,0.0,-0.0,1718.100272724753,core_leveraged,0.5,1.0,2578.097265776479,1718.1002727247528,-859.9969930517263,1718.1002727247528,-859.9969930517263,2578.097265776479,1718.1002727247528,-859.9969930517263,normal,,2578.09726577648,1.0,0.0,,False,0.0,0.0,haircut,haircut,-4.547473508864641e-13,1.0000000000000002,0.0,False,False,False,2026-04-22
VRTL,VRT,1.980047,270,ols,0.071223,31,0.071223,False,False,146.7657012939453,0.071223,1.0,False,True,False,False,False,False,False,True,False,1.10596,1.138249,0.529208,0.504455,0.567892,0.573883,0.0115,manual,0.0,0.03595,0.359646,0.366283,True,0.529208,0.457985,0.457985,0.49501175,0.5940141,0.5,0.5940141,bucket_1,,False,0.457985,net_decay_annual,0.071223,ETF_LS,6385.257119222769,-3224.800784639339,6385.257119222769,-3224.800784639339,6385.257119222769,0.0,-0.0,6385.257119222769,core_leveraged,0.5,1.0,9610.057903862104,6385.257119222767,-3224.800784639338,6385.257119222767,-3224.800784639338,9610.057903862104,6385.257119222767,-3224.800784639338,normal,no_locate,9610.057903862107,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,0.0,False,False,False,2026-04-22
UNHW,UNH,1.196539,95,ols,0.4429019999999999,8000,0.4429019999999999,False,False,47.93999862670898,0.4429019999999999,1.0,False,False,True,False,False,True,True,False,False,0.585188,0.552075,0.083549,0.061911,0.47897,0.464747,0.0099,yfinance,0.0,0.03595,0.043941,0.042362,True,0.083549,-0.359353,-0.359353,0.29913475,0.3589617,0.5,0.5,bucket_2,,False,-0.359353,net_decay_annual,0.4429019999999999,ETF_LS,0.0,0.0,0.0,0.0,2356.04895361435,0.0,-0.0,2356.04895361435,yieldboost,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
GLDW,GOLD,0.33653,118,ols,0.423449,50000,0.423449,False,False,52.8650016784668,0.423449,1.0,False,False,True,False,False,True,True,False,False,0.399076,0.394644,0.064734,0.054797,0.518649,0.523386,0.0099,yfinance,0.0,0.03595,0.016079,0.01663,True,0.064734,-0.358715,-0.358715,0.0841325,0.100959,0.5,0.5,bucket_2,,False,-0.358715,net_decay_annual,0.423449,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,yieldboost,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0,True,False,False,2026-04-22
MSTZ,MSTR,-1.982392,398,ols,0.2252199999999999,1800000,0.2252199999999999,False,False,5.394999980926514,0.2252199999999999,1.0,False,True,False,False,False,False,False,False,False,1.463046,1.372006,2.477759,2.437343,0.68118,0.686807,0.0105,yfinance,0.002891,0.03595,1.280679,1.303434,True,2.477759,2.252539,2.252539,0.495598,0.5947176,0.5,0.5947176,bucket_4,2.252539,True,2.252539,net_decay_annual,0.2252199999999999,ETF_LS,-871.9998188174558,-977.4945495895372,-871.9998188174558,-977.4945495895372,40843.45978139954,-1463.1609940751298,1463.1609940751298,39380.29878732441,inverse_decay_bucket4,,,1849.494368406993,-871.9998188174558,-977.4945495895372,-871.9998188174558,-977.4945495895372,1849.494368406993,-871.9998188174558,-977.4945495895372,normal,,1849.494368406993,1.0,0.0,,False,0.0,0.0,pair_cap,pair_cap,0.0,1.0,0.002891,False,False,False,2026-04-22
CONI,COIN,-1.503146,408,ols,0.534484,40000,0.534484,False,False,40.63899993896485,0.534484,1.0,False,False,True,False,False,False,True,False,False,1.578138,1.458978,1.332926,1.285684,0.722539,0.735783,0.0115,yfinance,0.0025,0.03595,0.907425,0.94376,True,1.332926,0.7984420000000001,0.7984420000000001,0.3757865,0.4509438,0.5,0.5,bucket_4,0.7984420000000001,True,0.7984420000000001,net_decay_annual,0.534484,ETF_LS,-832.9071836245962,-1231.3540085255208,-832.9071836245962,-1231.3540085255208,40315.93738659655,-832.9071836245962,832.9071836245962,39483.03020297195,inverse_decay_bucket4,,,2064.261192150117,-832.9071836245962,-1231.3540085255208,-832.9071836245962,-1231.3540085255208,2064.261192150117,-832.9071836245962,-1231.3540085255208,normal,,2064.261192150117,1.0,0.0,,False,0.0,0.0,pair_cap,pair_cap,0.0,1.0,0.0025,False,False,False,2026-04-22
MSDD,MSTR,-2.003384,217,ols,0.102124,3000,0.102124,False,False,28.799999237060547,0.102124,1.0,False,True,False,False,False,False,False,False,False,1.528591,1.427111,1.660848,1.653046,0.68118,0.686807,0.015,yfinance,0.002891,0.03595,1.308767,1.331925,True,1.611948,1.558724,1.5098239999999998,0.500846,0.6010152,0.500846,0.6010152,bucket_4,1.558724,True,1.558724,net_decay_annual,0.102124,ETF_LS,-591.161175257674,-655.736244560508,-591.161175257674,-655.736244560508,40843.45978139954,-1463.1609940751298,1463.1609940751298,39380.29878732441,inverse_decay_bucket4,,,1246.897419818182,-591.161175257674,-655.736244560508,-591.161175257674,-655.736244560508,1246.897419818182,-591.161175257674,-655.736244560508,normal,,1246.897419818182,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,0.002891,False,False,False,2026-04-22
TSDD,TSLA,-1.993309,501,ols,0.407475,500000,0.407475,False,False,9.09000015258789,0.407475,1.0,False,False,True,False,False,True,True,False,False,0.980677,0.970632,1.151323,1.116741,0.487462,0.486128,0.0095,yfinance,0.0025,0.03595,0.615762,0.611887,True,1.151323,0.7438480000000001,0.7438480000000001,0.49832725,0.5979926999999999,0.5,0.5979926999999999,bucket_4,0.7438480000000001,True,0.7438480000000001,net_decay_annual,0.407475,ETF_LS,0.0,0.0,0.0,0.0,23293.01730933302,0.0,-0.0,23293.01730933302,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.0025,True,False,False,2026-04-22
TBX,TLT,-0.42309,501,ols,0.385825,4000,0.385825,False,False,28.000099182128903,0.385825,1.0,False,False,True,False,False,True,True,False,False,0.076354,0.076417,-0.022947,-0.022482,0.102165,0.102342,0.0095,proshares,0.003078,0.03595,-0.037216,-0.037205,True,-0.022947,-0.408772,-0.408772,0.1057725,0.126927,0.5,0.5,bucket_4,-0.408772,True,-0.408772,net_decay_annual,0.385825,ETF_LS,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,inverse_decay_bucket4,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,reduce_only,,0.0,,,,False,0.0,0.0,none,none,0.0,1.0,0.003078,True,False,False,2026-04-22
