ETF,Underlying,Delta,Delta_n_obs,Delta_source,borrow_fee_annual,shares_available,borrow_current,borrow_spiking,borrow_missing_from_ftp,borrow_price_ref,borrow_current_raw_annual,borrow_floor_factor,protected,borrow_leq_low,borrow_gt_low,protected_ok,protected_bad,purgatory,exclude_borrow_gt_low,exclude_no_shares,exclude_borrow_spike,vol_etf_annual,gross_decay_annual,vol_underlying_annual,expected_gross_decay_annual,blended_gross_decay,net_decay_annual,decay_score,maint_pct_long,maint_pct_short,init_pct_long,init_pct_short,net_edge_p50_annual,edge_used_for_prod_replay,borrow_annual,strategy_tag,long_usd,short_usd,underlying_target_usd,etf_target_usd,underlying_target_from_b12_usd,underlying_target_from_b4_usd,underlying_internalized_usd,underlying_external_trade_usd,sleeve,b1_trend_xsec_pctile,b1_trend_multiplier,optimal_gross_target_usd,optimal_long_usd,optimal_short_usd,optimal_underlying_target_usd,optimal_etf_target_usd,model_gross_target_usd,model_long_usd,model_short_usd,execution_policy,purgatory_reason,gross_target_usd,pair_override_gross_mult,pair_override_hedge_add,pair_override_note,ratchet_released,ratchet_trim_lambda,ratchet_trim_usd,optimal_binding_cap,binding_cap,liquidity_gap_usd,executable_pct_of_optimal,reduce_only,keep_open,hard_exit,_plan_date
CSEX,CLS,1.996767,103,ols,0.056907,10000,0.056907,False,False,24.229999542236328,0.056907,1.0,False,True,False,False,False,False,False,False,False,1.524689,0.61646,0.673081,0.450843,0.518536,0.559553,0.461629,0.49919175,0.5990301,0.5,0.5990301,0.559553,net_decay_annual,0.056907,ETF_LS,10246.885095770682,-5131.738002366166,10246.885095770682,-5131.738002366166,10246.885095770682,0.0,-0.0,10246.885095770682,core_leveraged,0.5,1.0,15378.62309813685,10246.885095770682,-5131.738002366166,10246.885095770682,-5131.738002366166,15378.62309813685,10246.885095770682,-5131.738002366166,normal,,15378.62309813685,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
CWVX,CRWV,1.989437,191,ols,0.102285,200000,0.102285,False,False,43.880001068115234,0.102285,1.0,False,True,False,False,False,False,False,False,False,1.941542,0.93305,1.080629,1.149322,0.985402,0.8307650000000001,0.883117,0.49735925,0.5968311,0.5,0.5968311,0.8307650000000001,net_decay_annual,0.102285,ETF_LS,20297.05945679442,-10202.413776759166,20297.05945679442,-10202.413776759166,68835.53318605271,0.0,-0.0,68835.53318605271,core_leveraged,0.5,1.0,30499.47323355359,20297.05945679442,-10202.413776759166,20297.05945679442,-10202.413776759166,30499.47323355359,20297.05945679442,-10202.413776759166,normal,,30499.47323355359,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
DOGD,DDOG,1.935438,169,ols,0.047464,3000,0.047464,False,False,13.81999969482422,0.047464,1.0,False,True,False,False,False,False,False,False,False,1.176514,0.69386,0.54526,0.269136,0.553971,0.646396,0.506507,0.4838595,0.5806314,0.5,0.5806314,0.646396,net_decay_annual,0.047464,ETF_LS,13530.924598808386,-6991.143399482901,13530.924598808386,-6991.143399482901,13530.924598808386,0.0,-0.0,13530.924598808386,core_leveraged,0.5,1.0,20522.067998291284,13530.924598808386,-6991.143399482901,13530.924598808386,-6991.143399482901,20522.067998291284,13530.924598808386,-6991.143399482901,normal,,20522.067998291284,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
ENPX,ENPH,2.016372,145,ols,0.211112,2000,0.211112,False,False,11.119999885559082,0.211112,1.0,False,True,False,False,False,False,False,False,False,1.616443,0.817754,0.814433,0.679679,0.759127,0.606642,0.548015,0.504093,0.6049116,0.504093,0.6049116,0.606642,net_decay_annual,0.211112,ETF_LS,10486.427173144011,-5200.641138214581,10486.427173144011,-5200.641138214581,10486.427173144011,0.0,-0.0,10486.427173144011,core_leveraged,0.5,1.0,15687.068311358593,10486.427173144011,-5200.641138214581,10486.427173144011,-5200.641138214581,15687.068311358593,10486.427173144011,-5200.641138214581,normal,,15687.068311358593,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
FLYT,FLY,1.990241,118,ols,0.214706,8000,0.214706,False,False,25.290000915527344,0.214706,1.0,False,True,False,False,False,False,False,False,False,2.319466,1.468452,1.09018,1.171151,1.310363,1.253746,1.095657,0.49756025,0.5970723,0.5,0.5970723,1.253746,net_decay_annual,0.214706,ETF_LS,40798.64242629144,-20499.34778064136,40798.64242629144,-20499.34778064136,40798.64242629144,0.0,-0.0,40798.64242629144,core_leveraged,0.5,1.0,61297.9902069328,40798.64242629144,-20499.34778064136,40798.64242629144,-20499.34778064136,61297.9902069328,40798.64242629144,-20499.34778064136,normal,,61297.9902069328,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
GEVX,GEV,1.99757,191,ols,0.055583,10000,0.055583,False,False,65.5,0.055583,1.0,False,True,False,False,False,False,False,False,False,0.998015,0.320664,0.466007,0.216372,0.295419,0.265081,0.239836,0.4993925,0.599271,0.5,0.599271,0.265081,net_decay_annual,0.055583,ETF_LS,2638.5187914439243,-1320.8642457805856,2638.5187914439243,-1320.8642457805856,4007.197870934208,0.0,-0.0,4007.197870934208,core_leveraged,0.5,1.0,3959.38303722451,2638.5187914439243,-1320.8642457805856,2638.5187914439243,-1320.8642457805856,3959.38303722451,2638.5187914439243,-1320.8642457805856,normal,,3959.38303722451,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
IREX,IREN,1.982189,118,ols,0.308643,35000,0.308643,False,False,34.279998779296875,0.308643,1.0,False,True,False,False,False,False,False,False,False,2.154204,1.355409,0.968168,0.912455,1.11987,1.046766,0.8112269999999999,0.49554725,0.5946566999999999,0.5,0.5946566999999999,1.046766,net_decay_annual,0.308643,ETF_LS,28138.864531880998,-14195.85343873919,28138.864531880998,-14195.85343873919,57365.5142054497,0.0,-0.0,57365.5142054497,core_leveraged,0.5,1.0,42334.717970620186,28138.864531880998,-14195.85343873919,28138.864531880998,-14195.85343873919,42334.717970620186,28138.864531880998,-14195.85343873919,normal,,42334.717970620186,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
JOBX,JOBY,1.97998,150,ols,0.244541,4000,0.244541,False,False,22.280000686645508,0.244541,1.0,False,True,False,False,False,False,False,False,False,1.421543,0.688469,0.80195,0.62394,0.66235,0.443928,0.417809,0.494995,0.593994,0.5,0.593994,0.443928,net_decay_annual,0.244541,ETF_LS,5535.446060123861,-2795.7080678208167,5535.446060123861,-2795.7080678208167,5535.446060123861,0.0,-0.0,5535.446060123861,core_leveraged,0.5,1.0,8331.154127944676,5535.44606012386,-2795.7080678208163,5535.44606012386,-2795.7080678208163,8331.154127944676,5535.44606012386,-2795.7080678208163,normal,,8331.154127944677,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.8189894035458565e-12,1.0000000000000002,False,False,False,2026-04-16
LABX,ALAB,1.99691,169,ols,0.038925,150000,0.038925,False,False,35.150001525878906,0.038925,1.0,False,True,False,False,False,False,False,False,False,1.819458,0.992207,0.903974,0.813385,0.933309,0.953282,0.8943840000000001,0.4992275,0.599073,0.5,0.599073,0.953282,net_decay_annual,0.038925,ETF_LS,26746.651834939887,-13394.019677872257,26746.651834939887,-13394.019677872257,26746.651834939887,0.0,-0.0,26746.651834939887,core_leveraged,0.5,1.0,40140.671512812136,26746.65183493988,-13394.019677872251,26746.65183493988,-13394.019677872251,40140.671512812136,26746.65183493988,-13394.019677872251,normal,,40140.67151281214,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,False,False,2026-04-16
LRCU,LRCX,2.037252,164,ols,0.081827,20000,0.081827,False,False,46.959999084472656,0.081827,1.0,False,True,False,False,False,False,False,False,False,1.107408,0.442433,0.488424,0.252054,0.375951,0.360606,0.2941239999999999,0.509313,0.6111756,0.509313,0.6111756,0.360606,net_decay_annual,0.081827,ETF_LS,4448.527786109738,-2183.592302822497,4448.527786109738,-2183.592302822497,4448.527786109738,0.0,-0.0,4448.527786109738,core_leveraged,0.5,1.0,6632.120088932236,4448.527786109738,-2183.592302822497,4448.527786109738,-2183.592302822497,6632.120088932236,4448.527786109738,-2183.592302822497,normal,,6632.120088932236,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
MDBX,MDB,1.981037,164,ols,0.090889,400,0.090889,False,False,18.020000457763672,0.090889,1.0,False,True,False,False,False,False,False,True,False,1.531583,0.714721,0.681586,0.451429,0.622778,0.623832,0.5318890000000001,0.49525925,0.5943111,0.5,0.5943111,0.623832,net_decay_annual,0.090889,ETF_LS,12190.995525762828,-6153.84544850138,12190.995525762828,-6153.84544850138,12190.995525762828,0.0,-0.0,12190.995525762828,core_leveraged,0.5,1.0,18344.840974264207,12190.995525762828,-6153.84544850138,12190.995525762828,-6153.84544850138,18344.840974264207,12190.995525762828,-6153.84544850138,normal,no_locate,18344.840974264207,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
NEBX,NBIS,1.998192,150,ols,0.071709,35000,0.071709,False,False,80.43000030517578,0.071709,1.0,False,True,False,False,False,False,False,False,False,1.874528,0.970299,1.014165,1.025743,0.992741,0.89859,0.921032,0.499548,0.5994575999999999,0.5,0.5994575999999999,0.89859,net_decay_annual,0.071709,ETF_LS,23699.05344843421,-11860.248388760543,23699.05344843421,-11860.248388760543,82094.61126261027,0.0,-0.0,82094.61126261027,core_leveraged,0.5,1.0,35559.301837194755,23699.05344843421,-11860.248388760543,23699.05344843421,-11860.248388760543,35559.301837194755,23699.05344843421,-11860.248388760543,normal,,35559.301837194755,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
NNEX,NNE,1.942997,103,ols,0.16651,100,0.16651,False,False,6.239999771118164,0.16651,1.0,False,True,False,False,False,False,False,True,False,1.663272,1.354274,0.967508,0.857554,1.060578,1.187764,0.8940680000000001,0.48574925,0.5828991,0.5,0.5828991,1.187764,net_decay_annual,0.16651,ETF_LS,1212.430083528328,-623.9999771118164,1212.430083528328,-623.9999771118164,1212.430083528328,0.0,-0.0,1212.430083528328,core_leveraged,0.5,1.0,57586.9123370302,38019.47399542462,-19567.43834160558,38019.47399542462,-19567.43834160558,57586.9123370302,38019.47399542462,-19567.43834160558,normal,no_locate,1836.4300606401443,1.0,0.0,,False,0.0,0.0,haircut,shares_available,55750.48227639005,0.0318897121952354,False,False,False,2026-04-16
NVTX,NVTS,1.996065,150,ols,0.225788,3000,0.225788,False,False,27.959999084472656,0.225788,1.0,False,True,False,False,False,False,False,False,False,2.411371,1.597754,2.0346,4.115195,2.616718,1.3719659999999998,2.39093,0.49901625,0.5988195,0.5,0.5988195,1.3719659999999998,net_decay_annual,0.225788,ETF_LS,47854.93134051458,-23974.635766127143,47854.93134051458,-23974.635766127143,47854.93134051458,0.0,-0.0,47854.93134051458,core_leveraged,0.5,1.0,71829.56710664171,47854.93134051457,-23974.63576612714,47854.93134051457,-23974.63576612714,71829.56710664171,47854.93134051457,-23974.63576612714,normal,,71829.56710664173,1.0,0.0,,False,0.0,0.0,haircut,haircut,-1.4551915228366852e-11,1.0000000000000002,False,False,False,2026-04-16
OPEX,OPEN,1.995464,118,ols,0.317872,25000,0.317872,False,False,22.190000534057617,0.317872,1.0,False,True,False,False,False,False,False,False,False,1.835667,1.048915,1.650325,2.705069,1.929568,0.7310430000000001,1.611696,0.498866,0.5986391999999999,0.5,0.5986391999999999,0.7310430000000001,net_decay_annual,0.317872,ETF_LS,13995.837197889285,-7013.8259562133335,13995.837197889285,-7013.8259562133335,25429.2401016832,0.0,-0.0,25429.2401016832,core_leveraged,0.5,1.0,21009.66315410261,13995.83719788928,-7013.825956213333,13995.83719788928,-7013.825956213333,21009.66315410261,13995.83719788928,-7013.825956213333,normal,,21009.663154102614,1.0,0.0,,False,0.0,0.0,haircut,haircut,-3.637978807091713e-12,1.0000000000000002,False,False,False,2026-04-16
PONX,PONY,2.005704,150,ols,0.282342,40000,0.282342,False,False,9.4399995803833,0.282342,1.0,False,True,False,False,False,False,False,False,False,1.616957,0.832927,1.26134,1.604617,1.145278,0.5505849999999999,0.8629359999999999,0.501426,0.6017112,0.501426,0.6017112,0.5505849999999999,net_decay_annual,0.282342,ETF_LS,8180.995705259428,-4078.864929849783,8180.995705259428,-4078.864929849783,8180.995705259428,0.0,-0.0,8180.995705259428,core_leveraged,0.5,1.0,12259.860635109211,8180.995705259428,-4078.864929849783,8180.995705259428,-4078.864929849783,12259.860635109211,8180.995705259428,-4078.864929849783,normal,,12259.860635109211,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
QBTX,QBTS,1.992136,243,ols,0.077744,10000,0.077744,False,False,15.239999771118164,0.077744,1.0,False,True,False,False,False,False,False,False,False,2.398921,1.396181,1.192963,1.406417,1.396547,1.318437,1.318803,0.498034,0.5976408,0.5,0.5976408,1.318437,net_decay_annual,0.077744,ETF_LS,46846.73263633682,-23515.830563945845,46846.73263633682,-23515.830563945845,46846.73263633682,0.0,-0.0,46846.73263633682,core_leveraged,0.5,1.0,70362.56320028266,46846.73263633682,-23515.830563945845,46846.73263633682,-23515.830563945845,70362.56320028266,46846.73263633682,-23515.830563945845,normal,,70362.56320028266,1.0,0.0,,False,0.0,0.0,haircut,haircut,0.0,1.0,False,False,False,2026-04-16
QUBX,QUBT,1.966627,203,ols,0.293379,60000,0.293379,False,False,13.630000114440918,0.293379,1.0,False,True,False,False,False,False,False,False,False,1.964682,1.223887,1.143749,1.243404,1.227682,0.930508,0.934303,0.49165675,0.5899880999999999,0.5,0.5899880999999999,0.930508,net_decay_annual,0.293379,ETF_LS,22753.22934297776,-11569.672003373164,22753.22934297776,-11569.672003373164,22753.22934297776,0.0,-0.0,22753.22934297776,core_leveraged,0.5,1.0,34322.90134635091,22753.22934297775,-11569.672003373162,22753.22934297775,-11569.672003373162,34322.90134635091,22753.22934297775,-11569.672003373162,normal,,34322.90134635092,1.0,0.0,,False,0.0,0.0,haircut,haircut,-7.275957614183426e-12,1.0000000000000002,False,False,False,2026-04-16
